  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000  12.000   0.000   0.000   0.000   0.007   0.014   0.414
   0.025  12.000   0.000   0.000   0.000   0.008   0.016   0.407
   0.050  12.000   0.000   0.000   0.000   0.009   0.019   0.403
   0.075  12.000   0.000   0.000   0.000   0.010   0.022   0.402
   0.100  10.000   0.000   0.000   0.000   0.011   0.026   0.402
   0.125  10.000   0.000   0.000   0.001   0.013   0.029   0.399
   0.150  10.000   0.000   0.000   0.001   0.014   0.033   0.391
   0.175  10.000   0.000   0.000   0.001   0.016   0.038   0.384
   0.200  10.000   0.000   0.000   0.001   0.016   0.042   0.379
   0.225  10.000   0.000   0.000   0.001   0.017   0.046   0.377
   0.250  10.000   0.000   0.000   0.002   0.017   0.050   0.377
   0.275  10.000   0.000   0.000   0.002   0.017   0.055   0.380
   0.300  10.000   0.000   0.000   0.002   0.018   0.059   0.384
   0.325  10.000   0.000   0.000   0.003   0.018   0.064   0.389
   0.350  10.000   0.001   0.000   0.003   0.018   0.068   0.395
   0.375  10.000   0.001   0.000   0.004   0.019   0.073   0.401
   0.400  10.000   0.001   0.000   0.005   0.020   0.078   0.407
   0.425  10.000   0.001   0.000   0.005   0.020   0.082   0.413
   0.450  10.000   0.001   0.000   0.006   0.021   0.087   0.418
   0.475  10.000   0.001   0.000   0.007   0.022   0.092   0.424
   0.500  10.000   0.002   0.000   0.007   0.023   0.096   0.429
   0.525  10.000   0.002   0.000   0.008   0.024   0.101   0.433
   0.550  10.000   0.002   0.000   0.009   0.024   0.105   0.437
   0.575  10.000   0.002   0.000   0.009   0.025   0.109   0.441
   0.600  10.000   0.003   0.000   0.010   0.026   0.113   0.444
   0.625  10.000   0.003   0.000   0.011   0.027   0.117   0.447
   0.650  11.000   0.003   0.000   0.012   0.027   0.121   0.450
   0.675  11.000   0.004   0.000   0.013   0.028   0.124   0.453
   0.700  11.000   0.004   0.000   0.013   0.029   0.128   0.455
   0.725  11.000   0.004   0.000   0.014   0.029   0.131   0.457
   0.750  11.000   0.005   0.000   0.015   0.030   0.134   0.459
   0.775  11.000   0.005   0.000   0.016   0.030   0.137   0.460
   0.800  11.000   0.005   0.000   0.017   0.031   0.140   0.462
   0.825  11.000   0.006   0.000   0.017   0.031   0.143   0.463
   0.850  11.000   0.006   0.000   0.018   0.032   0.146   0.464
   0.875  11.000   0.006   0.000   0.019   0.032   0.149   0.465
   0.900  11.000   0.007   0.000   0.019   0.032   0.151   0.466
   0.925  11.000   0.007   0.000   0.020   0.033   0.153   0.466
   0.950  11.000   0.007   0.000   0.021   0.033   0.155   0.464
   0.975  11.000   0.007   0.000   0.021   0.033   0.156   0.462
   1.000  11.000   0.008   0.000   0.021   0.033   0.157   0.460
