  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   4.000   0.052   0.119   0.002   0.276   0.042   0.001   0.028
   0.025   4.000   0.051   0.114   0.002   0.275   0.041   0.001   0.031
   0.050   5.000   0.050   0.111   0.002   0.275   0.039   0.001   0.035
   0.075   5.000   0.049   0.109   0.002   0.276   0.037   0.001   0.039
   0.100   6.000   0.048   0.109   0.002   0.280   0.035   0.001   0.045
   0.125   6.000   0.048   0.108   0.001   0.284   0.032   0.002   0.052
   0.150   6.000   0.048   0.109   0.001   0.289   0.028   0.002   0.060
   0.175   6.000   0.047   0.109   0.001   0.294   0.025   0.002   0.068
   0.200   6.000   0.046   0.109   0.001   0.297   0.023   0.003   0.076
   0.225   6.000   0.045   0.108   0.001   0.299   0.020   0.003   0.085
   0.250   6.000   0.044   0.107   0.001   0.300   0.019   0.004   0.094
   0.275   6.000   0.044   0.107   0.001   0.301   0.017   0.004   0.104
   0.300   6.000   0.043   0.106   0.001   0.302   0.017   0.004   0.114
   0.325   7.000   0.043   0.105   0.001   0.303   0.016   0.004   0.125
   0.350   7.000   0.042   0.105   0.001   0.304   0.016   0.004   0.136
   0.375   8.000   0.042   0.104   0.001   0.305   0.016   0.004   0.147
   0.400   8.000   0.041   0.104   0.001   0.305   0.016   0.004   0.159
   0.425   8.000   0.040   0.103   0.001   0.306   0.016   0.004   0.171
   0.450   8.000   0.039   0.102   0.001   0.306   0.016   0.004   0.182
   0.475   9.000   0.038   0.101   0.001   0.306   0.016   0.004   0.194
   0.500   9.000   0.037   0.101   0.001   0.306   0.017   0.004   0.206
   0.525   9.000   0.035   0.100   0.001   0.305   0.017   0.004   0.217
   0.550   9.000   0.034   0.098   0.001   0.304   0.017   0.004   0.228
   0.575   9.000   0.033   0.097   0.001   0.304   0.017   0.004   0.239
   0.600   9.000   0.031   0.096   0.001   0.303   0.018   0.004   0.250
   0.625   9.000   0.030   0.095   0.000   0.301   0.018   0.004   0.260
   0.650   9.000   0.029   0.094   0.000   0.300   0.018   0.004   0.270
   0.675   9.000   0.027   0.093   0.000   0.299   0.018   0.004   0.279
   0.700   9.000   0.026   0.092   0.000   0.297   0.019   0.003   0.289
   0.725   9.000   0.025   0.090   0.000   0.296   0.019   0.003   0.298
   0.750   9.000   0.024   0.089   0.000   0.294   0.019   0.003   0.306
   0.775  10.000   0.023   0.088   0.000   0.292   0.019   0.003   0.315
   0.800  10.000   0.022   0.087   0.000   0.291   0.019   0.003   0.323
   0.825  10.000   0.021   0.086   0.000   0.289   0.019   0.003   0.330
   0.850  10.000   0.020   0.085   0.000   0.287   0.019   0.003   0.337
   0.875  10.000   0.019   0.084   0.000   0.286   0.019   0.003   0.344
   0.900  10.000   0.018   0.083   0.000   0.284   0.019   0.003   0.351
   0.925  10.000   0.017   0.082   0.000   0.282   0.019   0.003   0.355
   0.950  10.000   0.017   0.081   0.000   0.279   0.019   0.003   0.359
   0.975  10.000   0.016   0.080   0.000   0.277   0.019   0.003   0.363
   1.000  11.000   0.015   0.079   0.000   0.275   0.018   0.003   0.367
