  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.002   0.000   0.120   0.195   0.000   0.169
   0.025   8.000   0.002   0.000   0.117   0.189   0.000   0.172
   0.050   8.000   0.002   0.000   0.113   0.182   0.000   0.170
   0.075   8.000   0.002   0.000   0.109   0.173   0.000   0.167
   0.100   8.000   0.002   0.000   0.107   0.166   0.000   0.166
   0.125   8.000   0.002   0.000   0.107   0.160   0.000   0.168
   0.150   8.000   0.002   0.000   0.107   0.155   0.000   0.173
   0.175   8.000   0.003   0.000   0.108   0.151   0.000   0.178
   0.200   8.000   0.003   0.000   0.109   0.149   0.000   0.185
   0.225   8.000   0.003   0.000   0.110   0.148   0.000   0.192
   0.250   8.000   0.003   0.000   0.111   0.147   0.000   0.200
   0.275   8.000   0.003   0.000   0.112   0.147   0.000   0.208
   0.300   8.000   0.004   0.000   0.113   0.147   0.000   0.217
   0.325   8.000   0.004   0.000   0.114   0.147   0.000   0.226
   0.350   8.000   0.004   0.000   0.115   0.148   0.000   0.235
   0.375   8.000   0.004   0.000   0.116   0.149   0.000   0.245
   0.400   8.000   0.005   0.000   0.117   0.151   0.000   0.254
   0.425   8.000   0.005   0.000   0.118   0.152   0.000   0.263
   0.450   8.000   0.005   0.000   0.118   0.153   0.000   0.272
   0.475   8.000   0.005   0.000   0.119   0.155   0.000   0.281
   0.500   8.000   0.005   0.000   0.120   0.156   0.000   0.289
   0.525   8.000   0.005   0.000   0.120   0.157   0.000   0.297
   0.550   8.000   0.006   0.000   0.121   0.158   0.000   0.305
   0.575   8.000   0.006   0.000   0.121   0.159   0.000   0.312
   0.600   8.000   0.006   0.000   0.122   0.160   0.000   0.319
   0.625   8.000   0.006   0.000   0.122   0.161   0.000   0.326
   0.650   8.000   0.006   0.000   0.123   0.161   0.000   0.332
   0.675   9.000   0.006   0.000   0.123   0.162   0.000   0.338
   0.700   9.000   0.006   0.000   0.123   0.163   0.000   0.344
   0.725   9.000   0.006   0.000   0.124   0.163   0.000   0.349
   0.750   9.000   0.006   0.000   0.124   0.163   0.000   0.355
   0.775   9.000   0.006   0.000   0.124   0.164   0.000   0.359
   0.800   9.000   0.006   0.000   0.125   0.164   0.000   0.364
   0.825   9.000   0.007   0.000   0.125   0.164   0.000   0.368
   0.850   9.000   0.007   0.000   0.125   0.165   0.000   0.372
   0.875   9.000   0.007   0.000   0.125   0.165   0.000   0.376
   0.900   9.000   0.007   0.000   0.126   0.165   0.000   0.379
   0.925   9.000   0.007   0.000   0.125   0.164   0.000   0.380
   0.950   9.000   0.007   0.000   0.125   0.163   0.000   0.380
   0.975   9.000   0.007   0.000   0.125   0.163   0.000   0.381
   1.000   9.000   0.007   0.000   0.125   0.162   0.000   0.381
