  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.124   0.171   0.008   0.048   0.009   0.118
   0.025   7.000   0.122   0.173   0.007   0.042   0.010   0.126
   0.050   7.000   0.119   0.175   0.007   0.035   0.011   0.135
   0.075   7.000   0.114   0.176   0.006   0.028   0.012   0.143
   0.100   7.000   0.109   0.177   0.005   0.023   0.012   0.148
   0.125   7.000   0.102   0.180   0.005   0.020   0.012   0.152
   0.150   7.000   0.095   0.183   0.004   0.018   0.011   0.156
   0.175   7.000   0.089   0.189   0.003   0.017   0.011   0.161
   0.200   7.000   0.082   0.195   0.002   0.017   0.010   0.166
   0.225   6.000   0.076   0.202   0.002   0.016   0.009   0.172
   0.250   6.000   0.070   0.210   0.001   0.016   0.008   0.178
   0.275   6.000   0.065   0.219   0.001   0.016   0.008   0.186
   0.300   6.000   0.060   0.228   0.001   0.016   0.007   0.194
   0.325   7.000   0.054   0.238   0.000   0.015   0.006   0.202
   0.350   7.000   0.050   0.248   0.000   0.015   0.005   0.211
   0.375   7.000   0.045   0.258   0.000   0.014   0.005   0.219
   0.400   7.000   0.040   0.268   0.000   0.014   0.004   0.228
   0.425   6.000   0.036   0.277   0.000   0.013   0.003   0.237
   0.450   6.000   0.031   0.287   0.000   0.012   0.003   0.245
   0.475   6.000   0.027   0.297   0.000   0.011   0.002   0.254
   0.500   7.000   0.023   0.306   0.000   0.011   0.002   0.262
   0.525   8.000   0.019   0.314   0.000   0.010   0.001   0.270
   0.550   8.000   0.016   0.322   0.000   0.009   0.001   0.277
   0.575   7.000   0.013   0.329   0.000   0.008   0.001   0.285
   0.600   7.000   0.010   0.336   0.000   0.007   0.001   0.292
   0.625   6.000   0.008   0.342   0.000   0.006   0.001   0.298
   0.650   6.000   0.006   0.348   0.000   0.005   0.001   0.304
   0.675   6.000   0.005   0.352   0.000   0.004   0.000   0.310
   0.700   7.000   0.003   0.356   0.000   0.003   0.000   0.316
   0.725   7.000   0.002   0.360   0.000   0.003   0.000   0.321
   0.750   7.000   0.002   0.362   0.000   0.002   0.000   0.325
   0.775   7.000   0.001   0.365   0.001   0.002   0.000   0.330
   0.800   7.000   0.001   0.366   0.001   0.002   0.000   0.334
   0.825   8.000   0.000   0.367   0.002   0.001   0.000   0.337
   0.850   8.000   0.000   0.367   0.003   0.001   0.000   0.340
   0.875   8.000   0.000   0.366   0.005   0.001   0.000   0.343
   0.900   8.000   0.000   0.365   0.007   0.001   0.000   0.345
   0.925   7.000   0.000   0.363   0.010   0.001   0.000   0.347
   0.950   7.000   0.000   0.360   0.013   0.000   0.000   0.348
   0.975   7.000   0.000   0.357   0.017   0.000   0.000   0.350
   1.000   8.000   0.000   0.352   0.022   0.000   0.000   0.349
