  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.001   0.290   0.066   0.000   0.006   0.143
   0.025   5.000   0.001   0.289   0.065   0.000   0.006   0.145
   0.050   5.000   0.001   0.288   0.065   0.000   0.005   0.149
   0.075   5.000   0.002   0.287   0.066   0.000   0.005   0.153
   0.100   5.000   0.003   0.287   0.066   0.000   0.005   0.158
   0.125   6.000   0.005   0.288   0.067   0.000   0.005   0.163
   0.150   6.000   0.007   0.288   0.068   0.000   0.005   0.169
   0.175   6.000   0.010   0.288   0.068   0.000   0.005   0.173
   0.200   6.000   0.014   0.285   0.067   0.000   0.005   0.175
   0.225   7.000   0.018   0.281   0.066   0.000   0.006   0.175
   0.250   7.000   0.021   0.276   0.065   0.000   0.006   0.176
   0.275   7.000   0.025   0.272   0.065   0.000   0.006   0.178
   0.300   7.000   0.028   0.268   0.065   0.000   0.007   0.180
   0.325   7.000   0.031   0.265   0.065   0.000   0.007   0.183
   0.350   7.000   0.034   0.262   0.065   0.000   0.007   0.186
   0.375   7.000   0.037   0.260   0.065   0.000   0.008   0.190
   0.400   7.000   0.040   0.258   0.065   0.000   0.008   0.194
   0.425   7.000   0.043   0.256   0.065   0.000   0.008   0.198
   0.450   7.000   0.046   0.255   0.065   0.000   0.008   0.203
   0.475   7.000   0.049   0.253   0.064   0.000   0.008   0.208
   0.500   8.000   0.052   0.252   0.063   0.000   0.008   0.214
   0.525   8.000   0.056   0.251   0.062   0.000   0.008   0.219
   0.550   8.000   0.059   0.251   0.061   0.000   0.008   0.224
   0.575   8.000   0.063   0.250   0.059   0.000   0.008   0.230
   0.600   8.000   0.066   0.249   0.057   0.000   0.008   0.236
   0.625   8.000   0.070   0.249   0.055   0.000   0.007   0.241
   0.650   8.000   0.074   0.249   0.052   0.000   0.007   0.247
   0.675   8.000   0.077   0.248   0.050   0.000   0.007   0.253
   0.700   8.000   0.080   0.248   0.047   0.000   0.006   0.258
   0.725   8.000   0.084   0.248   0.044   0.000   0.006   0.264
   0.750   8.000   0.087   0.247   0.040   0.000   0.005   0.270
   0.775   8.000   0.090   0.247   0.037   0.000   0.005   0.275
   0.800   8.000   0.094   0.247   0.034   0.000   0.005   0.281
   0.825   8.000   0.097   0.247   0.030   0.000   0.004   0.286
   0.850   8.000   0.099   0.247   0.027   0.000   0.004   0.291
   0.875   8.000   0.102   0.247   0.024   0.000   0.003   0.296
   0.900   8.000   0.105   0.246   0.021   0.000   0.003   0.300
   0.925   8.000   0.107   0.246   0.018   0.000   0.002   0.305
   0.950   7.000   0.109   0.246   0.016   0.000   0.002   0.309
   0.975   7.000   0.112   0.246   0.013   0.000   0.002   0.312
   1.000   6.000   0.114   0.245   0.012   0.000   0.001   0.316
