  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.120   0.128   0.252
   0.025  26.000   0.122   0.130   0.255
   0.050  25.000   0.123   0.130   0.256
   0.075  25.000   0.124   0.130   0.256
   0.100  24.000   0.124   0.129   0.255
   0.125  23.000   0.123   0.127   0.252
   0.150  24.000   0.122   0.125   0.248
   0.175  21.000   0.121   0.123   0.245
   0.200  20.000   0.120   0.122   0.244
   0.225  21.000   0.119   0.122   0.243
   0.250  21.000   0.117   0.122   0.241
   0.275  21.000   0.115   0.121   0.238
   0.300  22.000   0.113   0.119   0.234
   0.325  22.000   0.110   0.117   0.230
   0.350  22.000   0.108   0.114   0.225
   0.375  22.000   0.105   0.112   0.220
   0.400  22.000   0.102   0.109   0.214
   0.425  22.000   0.100   0.106   0.209
   0.450  22.000   0.098   0.104   0.204
   0.475  22.000   0.096   0.102   0.200
   0.500  22.000   0.094   0.100   0.196
   0.525  21.000   0.092   0.098   0.192
   0.550  21.000   0.091   0.096   0.189
   0.575  21.000   0.089   0.095   0.186
   0.600  21.000   0.088   0.093   0.184
   0.625  21.000   0.087   0.092   0.182
   0.650  21.000   0.087   0.091   0.180
   0.675  21.000   0.086   0.091   0.178
   0.700  21.000   0.085   0.090   0.177
   0.725  19.000   0.085   0.089   0.175
   0.750  19.000   0.084   0.088   0.174
   0.775  19.000   0.083   0.088   0.173
   0.800  19.000   0.083   0.087   0.172
   0.825  19.000   0.082   0.087   0.171
   0.850  19.000   0.082   0.086   0.170
   0.875  19.000   0.082   0.085   0.169
   0.900  20.000   0.081   0.085   0.168
   0.925  20.000   0.081   0.084   0.167
   0.950  20.000   0.080   0.084   0.166
   0.975  21.000   0.080   0.083   0.165
   1.000  21.000   0.079   0.083   0.164
