  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.069   0.000   0.204   0.183   0.000   0.043
   0.025   6.000   0.066   0.000   0.205   0.183   0.000   0.040
   0.050   6.000   0.063   0.000   0.207   0.183   0.000   0.037
   0.075   6.000   0.061   0.000   0.212   0.183   0.000   0.035
   0.100   6.000   0.058   0.000   0.218   0.183   0.000   0.033
   0.125   6.000   0.055   0.000   0.227   0.184   0.000   0.032
   0.150   6.000   0.052   0.000   0.237   0.184   0.000   0.031
   0.175   6.000   0.049   0.000   0.247   0.185   0.000   0.030
   0.200   6.000   0.045   0.000   0.255   0.186   0.000   0.028
   0.225   6.000   0.040   0.000   0.262   0.188   0.000   0.026
   0.250   6.000   0.036   0.000   0.268   0.192   0.000   0.024
   0.275   4.000   0.032   0.000   0.274   0.198   0.000   0.022
   0.300   4.000   0.028   0.000   0.280   0.206   0.000   0.020
   0.325   4.000   0.025   0.000   0.285   0.215   0.000   0.018
   0.350   4.000   0.022   0.000   0.290   0.224   0.000   0.017
   0.375   4.000   0.019   0.000   0.294   0.234   0.000   0.016
   0.400   4.000   0.017   0.000   0.297   0.244   0.000   0.016
   0.425   4.000   0.015   0.000   0.300   0.253   0.000   0.017
   0.450   3.000   0.013   0.001   0.301   0.262   0.000   0.018
   0.475   3.000   0.011   0.001   0.301   0.270   0.000   0.021
   0.500   3.000   0.009   0.002   0.299   0.277   0.000   0.024
   0.525   4.000   0.008   0.003   0.296   0.284   0.000   0.028
   0.550   4.000   0.006   0.004   0.292   0.289   0.000   0.032
   0.575   4.000   0.005   0.006   0.287   0.294   0.000   0.038
   0.600   5.000   0.005   0.007   0.281   0.298   0.000   0.043
   0.625   5.000   0.004   0.009   0.274   0.302   0.000   0.050
   0.650   5.000   0.003   0.011   0.266   0.305   0.000   0.057
   0.675   5.000   0.003   0.013   0.259   0.307   0.000   0.064
   0.700   5.000   0.002   0.015   0.251   0.309   0.000   0.071
   0.725   6.000   0.002   0.016   0.243   0.311   0.000   0.079
   0.750   6.000   0.002   0.018   0.235   0.311   0.000   0.087
   0.775   6.000   0.002   0.019   0.228   0.312   0.000   0.095
   0.800   6.000   0.002   0.020   0.221   0.312   0.000   0.104
   0.825   6.000   0.001   0.021   0.214   0.312   0.000   0.112
   0.850   6.000   0.001   0.022   0.207   0.312   0.000   0.121
   0.875   6.000   0.001   0.022   0.200   0.311   0.000   0.130
   0.900   6.000   0.001   0.022   0.194   0.310   0.000   0.139
   0.925   6.000   0.001   0.023   0.188   0.309   0.000   0.148
   0.950   6.000   0.001   0.023   0.182   0.308   0.000   0.157
   0.975   7.000   0.001   0.022   0.177   0.306   0.000   0.166
   1.000   7.000   0.001   0.022   0.172   0.305   0.000   0.175
