TEXTURE AT STRAIN =    0.4000
   1.595   1.691   0.353  <-- length of phase ellipsoid axes
  144.11    4.40 -167.08  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
  133.96    8.43 -130.81   0.0003500
