  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   4.000   0.000   0.090   0.169   0.003   0.229   0.002   0.045
   0.025   4.000   0.000   0.090   0.164   0.004   0.234   0.002   0.042
   0.050   4.000   0.000   0.091   0.160   0.004   0.240   0.002   0.040
   0.075   4.000   0.000   0.093   0.157   0.005   0.246   0.002   0.038
   0.100   4.000   0.000   0.095   0.155   0.005   0.254   0.001   0.036
   0.125   4.000   0.000   0.099   0.153   0.006   0.261   0.001   0.034
   0.150   4.000   0.000   0.103   0.151   0.007   0.269   0.001   0.033
   0.175   4.000   0.000   0.108   0.149   0.008   0.278   0.001   0.032
   0.200   4.000   0.000   0.114   0.148   0.008   0.286   0.001   0.031
   0.225   4.000   0.000   0.119   0.147   0.009   0.295   0.001   0.030
   0.250   3.000   0.000   0.123   0.146   0.010   0.305   0.001   0.028
   0.275   3.000   0.000   0.127   0.145   0.011   0.314   0.001   0.025
   0.300   3.000   0.000   0.130   0.145   0.011   0.325   0.001   0.023
   0.325   3.000   0.000   0.133   0.146   0.012   0.336   0.001   0.020
   0.350   3.000   0.000   0.135   0.147   0.012   0.347   0.001   0.016
   0.375   3.000   0.000   0.137   0.148   0.013   0.358   0.001   0.013
   0.400   3.000   0.000   0.138   0.150   0.013   0.368   0.001   0.010
   0.425   3.000   0.000   0.139   0.151   0.013   0.377   0.001   0.008
   0.450   3.000   0.000   0.139   0.152   0.013   0.385   0.001   0.006
   0.475   3.000   0.000   0.139   0.152   0.013   0.391   0.001   0.006
   0.500   3.000   0.000   0.139   0.152   0.013   0.395   0.001   0.008
   0.525   3.000   0.000   0.138   0.151   0.013   0.397   0.001   0.012
   0.550   3.000   0.000   0.137   0.149   0.012   0.397   0.001   0.016
   0.575   3.000   0.000   0.135   0.147   0.012   0.396   0.001   0.023
   0.600   3.000   0.000   0.133   0.143   0.012   0.395   0.001   0.030
   0.625   3.000   0.000   0.131   0.140   0.012   0.392   0.001   0.038
   0.650   3.000   0.000   0.129   0.136   0.012   0.390   0.001   0.047
   0.675   4.000   0.000   0.127   0.132   0.012   0.387   0.001   0.056
   0.700   4.000   0.000   0.124   0.128   0.011   0.384   0.001   0.066
   0.725   5.000   0.000   0.122   0.123   0.011   0.381   0.001   0.077
   0.750   5.000   0.000   0.119   0.119   0.011   0.378   0.001   0.087
   0.775   5.000   0.000   0.116   0.114   0.011   0.374   0.001   0.098
   0.800   5.000   0.000   0.113   0.110   0.011   0.371   0.001   0.109
   0.825   5.000   0.000   0.109   0.105   0.011   0.367   0.001   0.120
   0.850   6.000   0.000   0.106   0.101   0.011   0.363   0.001   0.131
   0.875   6.000   0.000   0.103   0.097   0.011   0.360   0.001   0.142
   0.900   7.000   0.000   0.100   0.093   0.010   0.356   0.001   0.152
   0.925   7.000   0.000   0.097   0.089   0.010   0.352   0.001   0.162
   0.950   7.000   0.000   0.094   0.085   0.010   0.349   0.001   0.172
   0.975   7.000   0.000   0.092   0.082   0.010   0.345   0.001   0.181
   1.000   7.000   0.000   0.089   0.078   0.010   0.341   0.001   0.191
