  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.094   0.099   0.195
   0.025  19.000   0.096   0.099   0.197
   0.050  21.000   0.098   0.100   0.199
   0.075  22.000   0.100   0.101   0.202
   0.100  24.000   0.101   0.104   0.206
   0.125  24.000   0.102   0.106   0.209
   0.150  26.000   0.102   0.107   0.212
   0.175  27.000   0.102   0.108   0.212
   0.200  27.000   0.101   0.108   0.211
   0.225  28.000   0.099   0.107   0.209
   0.250  29.000   0.097   0.105   0.205
   0.275  28.000   0.095   0.103   0.201
   0.300  28.000   0.092   0.100   0.196
   0.325  29.000   0.090   0.098   0.191
   0.350  28.000   0.087   0.095   0.185
   0.375  27.000   0.085   0.092   0.180
   0.400  27.000   0.082   0.089   0.174
   0.425  27.000   0.080   0.087   0.169
   0.450  28.000   0.078   0.084   0.164
   0.475  27.000   0.075   0.081   0.159
   0.500  27.000   0.073   0.079   0.155
   0.525  27.000   0.071   0.077   0.150
   0.550  27.000   0.069   0.074   0.146
   0.575  26.000   0.068   0.072   0.142
   0.600  26.000   0.066   0.070   0.138
   0.625  26.000   0.065   0.069   0.135
   0.650  26.000   0.063   0.067   0.132
   0.675  26.000   0.062   0.065   0.129
   0.700  26.000   0.061   0.064   0.126
   0.725  26.000   0.060   0.062   0.123
   0.750  26.000   0.059   0.061   0.121
   0.775  26.000   0.058   0.060   0.119
   0.800  26.000   0.056   0.059   0.116
   0.825  26.000   0.055   0.058   0.114
   0.850  26.000   0.054   0.057   0.112
   0.875  26.000   0.053   0.056   0.110
   0.900  27.000   0.052   0.055   0.109
   0.925  30.000   0.051   0.055   0.107
   0.950  28.000   0.050   0.054   0.106
   0.975  28.000   0.049   0.054   0.105
   1.000  28.000   0.049   0.053   0.104
