  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.001   0.412   0.002   0.000   0.000   0.205
   0.025   5.000   0.000   0.405   0.003   0.000   0.000   0.205
   0.050   5.000   0.000   0.398   0.006   0.000   0.000   0.205
   0.075   5.000   0.000   0.389   0.009   0.000   0.000   0.206
   0.100   5.000   0.000   0.380   0.012   0.000   0.000   0.208
   0.125   5.000   0.000   0.370   0.016   0.000   0.000   0.211
   0.150   6.000   0.000   0.361   0.020   0.000   0.000   0.216
   0.175   7.000   0.000   0.352   0.024   0.000   0.000   0.221
   0.200   7.000   0.000   0.343   0.029   0.000   0.000   0.227
   0.225   7.000   0.000   0.334   0.033   0.000   0.000   0.235
   0.250   7.000   0.000   0.327   0.037   0.000   0.000   0.242
   0.275   7.000   0.000   0.320   0.042   0.000   0.000   0.250
   0.300   7.000   0.000   0.314   0.046   0.000   0.000   0.258
   0.325   8.000   0.000   0.308   0.051   0.000   0.000   0.267
   0.350   8.000   0.000   0.303   0.055   0.000   0.000   0.275
   0.375   9.000   0.000   0.298   0.060   0.000   0.000   0.282
   0.400   9.000   0.000   0.294   0.065   0.000   0.000   0.290
   0.425   9.000   0.000   0.290   0.069   0.000   0.000   0.297
   0.450  10.000   0.000   0.286   0.074   0.000   0.000   0.304
   0.475  10.000   0.000   0.283   0.079   0.000   0.000   0.310
   0.500  10.000   0.000   0.279   0.084   0.000   0.000   0.316
   0.525  10.000   0.000   0.276   0.088   0.000   0.000   0.321
   0.550  10.000   0.000   0.273   0.093   0.000   0.000   0.327
   0.575  10.000   0.000   0.271   0.098   0.000   0.000   0.331
   0.600  10.000   0.000   0.268   0.102   0.000   0.000   0.336
   0.625   9.000   0.000   0.266   0.107   0.000   0.000   0.340
   0.650   9.000   0.000   0.263   0.111   0.000   0.000   0.344
   0.675   9.000   0.000   0.261   0.115   0.000   0.000   0.348
   0.700   9.000   0.000   0.259   0.119   0.000   0.000   0.351
   0.725   9.000   0.000   0.256   0.123   0.000   0.000   0.354
   0.750   9.000   0.000   0.255   0.127   0.000   0.000   0.357
   0.775   9.000   0.000   0.253   0.131   0.000   0.000   0.360
   0.800   9.000   0.000   0.251   0.134   0.000   0.000   0.362
   0.825   9.000   0.000   0.249   0.137   0.000   0.000   0.365
   0.850   9.000   0.000   0.247   0.141   0.000   0.000   0.367
   0.875   9.000   0.000   0.246   0.144   0.000   0.000   0.369
   0.900   9.000   0.000   0.244   0.147   0.000   0.000   0.371
   0.925   9.000   0.000   0.243   0.149   0.000   0.000   0.373
   0.950   9.000   0.000   0.241   0.152   0.000   0.000   0.375
   0.975   9.000   0.000   0.240   0.155   0.000   0.000   0.377
   1.000   9.000   0.000   0.239   0.157   0.000   0.000   0.378
