  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.003   0.067   0.000   0.000   0.204   0.074   0.150
   0.025   7.000   0.003   0.063   0.000   0.000   0.195   0.071   0.146
   0.050   7.000   0.003   0.058   0.000   0.000   0.186   0.069   0.143
   0.075   7.000   0.002   0.054   0.000   0.000   0.177   0.068   0.142
   0.100   8.000   0.002   0.051   0.000   0.000   0.170   0.069   0.143
   0.125   8.000   0.002   0.048   0.000   0.000   0.165   0.070   0.146
   0.150   8.000   0.002   0.047   0.000   0.000   0.161   0.071   0.150
   0.175   8.000   0.003   0.046   0.000   0.000   0.158   0.072   0.156
   0.200   8.000   0.003   0.045   0.000   0.000   0.157   0.073   0.162
   0.225   8.000   0.003   0.045   0.000   0.000   0.156   0.074   0.168
   0.250   8.000   0.003   0.045   0.000   0.000   0.156   0.075   0.175
   0.275   8.000   0.003   0.046   0.000   0.000   0.156   0.076   0.183
   0.300   8.000   0.003   0.046   0.000   0.000   0.157   0.077   0.191
   0.325   9.000   0.004   0.047   0.000   0.000   0.159   0.078   0.200
   0.350   9.000   0.004   0.048   0.000   0.000   0.161   0.079   0.208
   0.375   9.000   0.004   0.048   0.000   0.000   0.162   0.080   0.217
   0.400   9.000   0.004   0.049   0.000   0.000   0.164   0.080   0.226
   0.425   9.000   0.004   0.050   0.000   0.000   0.166   0.081   0.235
   0.450   9.000   0.005   0.050   0.000   0.000   0.168   0.082   0.243
   0.475   9.000   0.005   0.050   0.000   0.000   0.170   0.083   0.251
   0.500   9.000   0.005   0.051   0.000   0.000   0.172   0.083   0.259
   0.525   9.000   0.005   0.051   0.000   0.000   0.174   0.084   0.267
   0.550   9.000   0.005   0.051   0.000   0.000   0.176   0.085   0.275
   0.575   9.000   0.005   0.051   0.000   0.000   0.177   0.085   0.282
   0.600   9.000   0.005   0.051   0.000   0.000   0.179   0.086   0.289
   0.625   9.000   0.005   0.051   0.000   0.000   0.180   0.086   0.295
   0.650   9.000   0.005   0.051   0.000   0.000   0.181   0.087   0.301
   0.675   9.000   0.005   0.050   0.000   0.000   0.182   0.087   0.307
   0.700   9.000   0.005   0.050   0.000   0.000   0.183   0.087   0.313
   0.725   9.000   0.005   0.050   0.000   0.000   0.184   0.088   0.318
   0.750   9.000   0.005   0.050   0.000   0.000   0.184   0.088   0.323
   0.775   9.000   0.006   0.049   0.000   0.000   0.185   0.089   0.327
   0.800   9.000   0.006   0.049   0.000   0.000   0.186   0.089   0.332
   0.825   9.000   0.006   0.049   0.000   0.000   0.186   0.089   0.336
   0.850   9.000   0.006   0.049   0.000   0.000   0.187   0.090   0.339
   0.875   9.000   0.006   0.049   0.000   0.000   0.187   0.090   0.343
   0.900   9.000   0.006   0.048   0.000   0.000   0.188   0.090   0.346
   0.925   9.000   0.006   0.048   0.000   0.000   0.187   0.090   0.347
   0.950   9.000   0.006   0.048   0.000   0.000   0.187   0.090   0.348
   0.975   9.000   0.006   0.048   0.000   0.000   0.186   0.090   0.348
   1.000   9.000   0.005   0.047   0.000   0.000   0.186   0.090   0.349
