  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.000   0.246   0.088   0.118   0.004   0.106
   0.025   6.000   0.000   0.243   0.089   0.115   0.004   0.108
   0.050   6.000   0.000   0.241   0.089   0.111   0.003   0.111
   0.075   7.000   0.000   0.238   0.089   0.107   0.003   0.114
   0.100   7.000   0.000   0.235   0.089   0.104   0.003   0.118
   0.125   7.000   0.000   0.231   0.089   0.102   0.003   0.123
   0.150   7.000   0.000   0.228   0.090   0.101   0.002   0.129
   0.175   7.000   0.000   0.225   0.091   0.101   0.002   0.136
   0.200   7.000   0.000   0.223   0.093   0.102   0.002   0.144
   0.225   7.000   0.000   0.221   0.096   0.103   0.002   0.151
   0.250   7.000   0.000   0.219   0.098   0.104   0.002   0.159
   0.275   7.000   0.000   0.218   0.101   0.106   0.003   0.167
   0.300   7.000   0.000   0.217   0.104   0.108   0.003   0.175
   0.325   7.000   0.000   0.217   0.108   0.109   0.003   0.183
   0.350   7.000   0.000   0.216   0.111   0.110   0.003   0.190
   0.375   7.000   0.000   0.216   0.114   0.112   0.003   0.197
   0.400   7.000   0.000   0.215   0.118   0.113   0.003   0.204
   0.425   7.000   0.000   0.215   0.121   0.113   0.003   0.210
   0.450   7.000   0.000   0.215   0.124   0.114   0.003   0.216
   0.475   7.000   0.000   0.215   0.127   0.114   0.003   0.222
   0.500   7.000   0.000   0.215   0.130   0.114   0.003   0.228
   0.525   8.000   0.000   0.215   0.133   0.114   0.003   0.233
   0.550   8.000   0.000   0.215   0.136   0.114   0.003   0.238
   0.575   8.000   0.000   0.215   0.139   0.113   0.003   0.243
   0.600   8.000   0.000   0.216   0.142   0.112   0.003   0.248
   0.625   8.000   0.000   0.216   0.144   0.110   0.002   0.253
   0.650   8.000   0.000   0.216   0.146   0.109   0.002   0.258
   0.675   8.000   0.000   0.216   0.149   0.107   0.002   0.263
   0.700   8.000   0.000   0.217   0.151   0.104   0.002   0.268
   0.725   8.000   0.000   0.217   0.153   0.102   0.002   0.272
   0.750   8.000   0.000   0.218   0.155   0.099   0.002   0.277
   0.775   8.000   0.000   0.218   0.157   0.096   0.002   0.282
   0.800   8.000   0.000   0.219   0.159   0.092   0.002   0.287
   0.825   8.000   0.000   0.219   0.161   0.088   0.002   0.292
   0.850   8.000   0.000   0.220   0.162   0.084   0.002   0.297
   0.875   8.000   0.000   0.221   0.164   0.080   0.002   0.302
   0.900   8.000   0.000   0.222   0.166   0.075   0.002   0.307
   0.925   8.000   0.000   0.222   0.167   0.070   0.001   0.313
   0.950   8.000   0.000   0.223   0.168   0.065   0.001   0.317
   0.975   8.000   0.000   0.223   0.169   0.059   0.001   0.321
   1.000   8.000   0.000   0.224   0.170   0.054   0.001   0.326
