  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000  11.000   0.000   0.000   0.000   0.000   0.001   0.003   0.426
   0.025  11.000   0.000   0.000   0.000   0.000   0.001   0.003   0.418
   0.050  11.000   0.000   0.000   0.000   0.000   0.001   0.004   0.414
   0.075  12.000   0.000   0.000   0.000   0.000   0.001   0.005   0.414
   0.100  12.000   0.000   0.000   0.000   0.000   0.001   0.006   0.417
   0.125  12.000   0.000   0.000   0.000   0.000   0.002   0.008   0.424
   0.150  12.000   0.000   0.000   0.000   0.000   0.002   0.010   0.430
   0.175  11.000   0.000   0.000   0.000   0.001   0.003   0.013   0.433
   0.200  11.000   0.000   0.000   0.000   0.001   0.004   0.016   0.432
   0.225   9.000   0.000   0.000   0.000   0.001   0.005   0.020   0.429
   0.250  10.000   0.000   0.000   0.000   0.001   0.005   0.023   0.427
   0.275  10.000   0.000   0.000   0.000   0.001   0.006   0.027   0.427
   0.300  10.000   0.000   0.000   0.000   0.002   0.006   0.032   0.429
   0.325  10.000   0.000   0.000   0.000   0.002   0.006   0.036   0.432
   0.350  10.000   0.000   0.000   0.000   0.003   0.007   0.041   0.436
   0.375  10.000   0.000   0.000   0.001   0.003   0.007   0.046   0.441
   0.400  10.000   0.000   0.000   0.001   0.004   0.008   0.051   0.446
   0.425  10.000   0.000   0.000   0.001   0.004   0.008   0.056   0.451
   0.450  10.000   0.000   0.000   0.001   0.005   0.009   0.062   0.455
   0.475  10.000   0.000   0.000   0.002   0.005   0.009   0.067   0.459
   0.500  11.000   0.000   0.000   0.002   0.006   0.010   0.073   0.463
   0.525  11.000   0.001   0.000   0.002   0.006   0.010   0.078   0.467
   0.550  11.000   0.001   0.000   0.003   0.007   0.011   0.083   0.470
   0.575  11.000   0.001   0.000   0.003   0.007   0.011   0.089   0.472
   0.600  11.000   0.001   0.000   0.004   0.008   0.012   0.094   0.474
   0.625  11.000   0.001   0.000   0.005   0.009   0.012   0.099   0.476
   0.650  11.000   0.001   0.000   0.005   0.009   0.013   0.104   0.478
   0.675  12.000   0.001   0.000   0.006   0.010   0.013   0.109   0.479
   0.700  12.000   0.002   0.000   0.007   0.010   0.014   0.113   0.480
   0.725  12.000   0.002   0.000   0.008   0.011   0.014   0.118   0.480
   0.750  12.000   0.002   0.000   0.009   0.011   0.015   0.122   0.481
   0.775  12.000   0.002   0.000   0.010   0.011   0.015   0.126   0.481
   0.800  12.000   0.003   0.000   0.010   0.012   0.015   0.130   0.481
   0.825  12.000   0.003   0.000   0.011   0.012   0.016   0.134   0.482
   0.850  12.000   0.003   0.000   0.012   0.013   0.016   0.138   0.481
   0.875  12.000   0.003   0.000   0.013   0.013   0.016   0.141   0.481
   0.900  12.000   0.004   0.000   0.014   0.014   0.016   0.144   0.481
   0.925  12.000   0.004   0.000   0.015   0.014   0.017   0.147   0.481
   0.950  12.000   0.004   0.000   0.015   0.014   0.017   0.150   0.478
   0.975  12.000   0.004   0.000   0.016   0.015   0.017   0.152   0.475
   1.000  12.000   0.004   0.000   0.017   0.015   0.017   0.154   0.472
