  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.123   0.133   0.260
   0.025  21.000   0.125   0.135   0.264
   0.050  21.000   0.126   0.136   0.266
   0.075  21.000   0.127   0.137   0.268
   0.100  21.000   0.127   0.136   0.267
   0.125  21.000   0.126   0.135   0.265
   0.150  21.000   0.124   0.134   0.262
   0.175  21.000   0.122   0.132   0.258
   0.200  21.000   0.120   0.129   0.253
   0.225  21.000   0.117   0.126   0.247
   0.250  21.000   0.114   0.123   0.241
   0.275  22.000   0.111   0.120   0.234
   0.300  22.000   0.108   0.117   0.228
   0.325  22.000   0.105   0.113   0.222
   0.350  22.000   0.102   0.110   0.216
   0.375  21.000   0.099   0.107   0.210
   0.400  21.000   0.096   0.105   0.204
   0.425  21.000   0.094   0.102   0.199
   0.450  20.000   0.091   0.099   0.194
   0.475  19.000   0.089   0.097   0.190
   0.500  20.000   0.087   0.095   0.185
   0.525  21.000   0.085   0.092   0.181
   0.550  21.000   0.084   0.090   0.176
   0.575  21.000   0.082   0.088   0.172
   0.600  19.000   0.081   0.086   0.169
   0.625  18.000   0.080   0.085   0.168
   0.650  19.000   0.081   0.086   0.169
   0.675  19.000   0.081   0.086   0.170
   0.700  20.000   0.082   0.087   0.171
   0.725  20.000   0.082   0.087   0.172
   0.750  21.000   0.082   0.087   0.172
   0.775  22.000   0.081   0.087   0.171
   0.800  23.000   0.081   0.087   0.170
   0.825  23.000   0.080   0.086   0.168
   0.850  23.000   0.079   0.085   0.167
   0.875  23.000   0.078   0.084   0.165
   0.900  21.000   0.077   0.083   0.163
   0.925  21.000   0.077   0.083   0.163
   0.950  21.000   0.077   0.084   0.163
   0.975  21.000   0.077   0.084   0.163
   1.000  21.000   0.077   0.084   0.163
