  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.124   0.118   0.239
   0.025  27.000   0.125   0.119   0.242
   0.050  26.000   0.124   0.120   0.243
   0.075  26.000   0.122   0.121   0.242
   0.100  26.000   0.120   0.120   0.240
   0.125  25.000   0.117   0.119   0.236
   0.150  24.000   0.114   0.117   0.232
   0.175  25.000   0.112   0.114   0.227
   0.200  28.000   0.110   0.113   0.224
   0.225  27.000   0.108   0.111   0.220
   0.250  27.000   0.105   0.110   0.217
   0.275  27.000   0.103   0.108   0.213
   0.300  27.000   0.100   0.106   0.208
   0.325  26.000   0.097   0.104   0.203
   0.350  26.000   0.094   0.101   0.198
   0.375  26.000   0.091   0.098   0.193
   0.400  26.000   0.089   0.095   0.187
   0.425  27.000   0.086   0.093   0.182
   0.450  28.000   0.084   0.090   0.176
   0.475  27.000   0.081   0.087   0.171
   0.500  27.000   0.079   0.085   0.167
   0.525  27.000   0.077   0.083   0.162
   0.550  28.000   0.075   0.080   0.158
   0.575  28.000   0.073   0.078   0.154
   0.600  28.000   0.072   0.076   0.150
   0.625  29.000   0.070   0.075   0.147
   0.650  29.000   0.069   0.073   0.143
   0.675  29.000   0.067   0.071   0.140
   0.700  29.000   0.066   0.070   0.138
   0.725  28.000   0.065   0.069   0.135
   0.750  28.000   0.064   0.067   0.132
   0.775  28.000   0.062   0.066   0.130
   0.800  28.000   0.061   0.065   0.128
   0.825  28.000   0.061   0.064   0.126
   0.850  28.000   0.060   0.063   0.124
   0.875  28.000   0.059   0.062   0.122
   0.900  28.000   0.059   0.062   0.122
   0.925  28.000   0.059   0.062   0.122
   0.950  28.000   0.059   0.062   0.123
   0.975  28.000   0.059   0.062   0.123
   1.000  28.000   0.059   0.062   0.123
