  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   3.000   0.000   0.060   0.143   0.352   0.001   0.016
   0.025   4.000   0.000   0.061   0.131   0.340   0.001   0.020
   0.050   4.000   0.000   0.062   0.122   0.329   0.000   0.024
   0.075   4.000   0.000   0.061   0.115   0.318   0.000   0.028
   0.100   4.000   0.000   0.061   0.109   0.309   0.000   0.033
   0.125   4.000   0.000   0.060   0.105   0.301   0.000   0.037
   0.150   4.000   0.000   0.060   0.102   0.295   0.000   0.041
   0.175   6.000   0.000   0.060   0.100   0.289   0.000   0.046
   0.200   6.000   0.000   0.060   0.098   0.285   0.000   0.050
   0.225   6.000   0.000   0.060   0.097   0.281   0.000   0.055
   0.250   6.000   0.000   0.060   0.097   0.278   0.000   0.060
   0.275   6.000   0.000   0.060   0.096   0.276   0.000   0.065
   0.300   6.000   0.000   0.060   0.096   0.275   0.000   0.070
   0.325   6.000   0.000   0.060   0.096   0.274   0.000   0.076
   0.350   6.000   0.000   0.061   0.096   0.274   0.000   0.082
   0.375   6.000   0.000   0.061   0.096   0.274   0.000   0.088
   0.400   6.000   0.000   0.061   0.095   0.275   0.000   0.095
   0.425   7.000   0.000   0.061   0.095   0.276   0.000   0.102
   0.450   7.000   0.000   0.061   0.095   0.277   0.000   0.109
   0.475   7.000   0.000   0.061   0.095   0.278   0.000   0.117
   0.500   7.000   0.000   0.061   0.094   0.279   0.000   0.125
   0.525   7.000   0.000   0.061   0.093   0.281   0.000   0.133
   0.550   7.000   0.000   0.060   0.092   0.282   0.000   0.141
   0.575   7.000   0.000   0.060   0.091   0.283   0.000   0.149
   0.600   8.000   0.000   0.059   0.090   0.284   0.000   0.158
   0.625   8.000   0.000   0.058   0.089   0.284   0.000   0.167
   0.650   8.000   0.000   0.057   0.088   0.285   0.000   0.175
   0.675   8.000   0.000   0.057   0.086   0.285   0.000   0.184
   0.700   8.000   0.000   0.056   0.085   0.285   0.000   0.193
   0.725   9.000   0.000   0.054   0.084   0.286   0.000   0.201
   0.750   9.000   0.000   0.053   0.082   0.285   0.000   0.210
   0.775   9.000   0.000   0.052   0.081   0.285   0.000   0.218
   0.800   9.000   0.000   0.051   0.079   0.285   0.000   0.227
   0.825   9.000   0.000   0.050   0.078   0.284   0.000   0.235
   0.850  10.000   0.000   0.048   0.076   0.284   0.000   0.243
   0.875  10.000   0.000   0.047   0.075   0.283   0.000   0.250
   0.900  10.000   0.000   0.046   0.074   0.282   0.000   0.258
   0.925  10.000   0.000   0.045   0.072   0.281   0.000   0.266
   0.950  10.000   0.000   0.043   0.071   0.279   0.000   0.270
   0.975  10.000   0.000   0.042   0.069   0.276   0.000   0.275
   1.000  10.000   0.000   0.041   0.068   0.274   0.000   0.280
