TEXTURE AT STRAIN =    0.0500
   1.033   1.079   0.893  <-- length of phase ellipsoid axes
 -147.07    1.96 -172.51  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
  125.73   41.36 -126.94   0.0003500
