  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.131   0.123   0.250
   0.025  26.000   0.132   0.125   0.254
   0.050  27.000   0.133   0.125   0.255
   0.075  25.000   0.132   0.126   0.255
   0.100  25.000   0.130   0.125   0.253
   0.125  21.000   0.127   0.124   0.250
   0.150  21.000   0.124   0.123   0.246
   0.175  21.000   0.121   0.121   0.242
   0.200  21.000   0.118   0.119   0.238
   0.225  19.000   0.115   0.117   0.233
   0.250  19.000   0.112   0.115   0.228
   0.275  19.000   0.109   0.113   0.223
   0.300  17.000   0.106   0.111   0.218
   0.325  16.000   0.104   0.109   0.214
   0.350  16.000   0.102   0.107   0.211
   0.375  18.000   0.100   0.106   0.209
   0.400  19.000   0.099   0.105   0.207
   0.425  20.000   0.098   0.104   0.205
   0.450  20.000   0.097   0.104   0.204
   0.475  19.000   0.096   0.103   0.202
   0.500  19.000   0.095   0.102   0.200
   0.525  20.000   0.094   0.101   0.197
   0.550  20.000   0.093   0.099   0.195
   0.575  20.000   0.092   0.098   0.192
   0.600  20.000   0.090   0.097   0.190
   0.625  20.000   0.089   0.095   0.187
   0.650  20.000   0.087   0.094   0.184
   0.675  20.000   0.086   0.092   0.181
   0.700  20.000   0.085   0.091   0.178
   0.725  20.000   0.083   0.090   0.176
   0.750  20.000   0.082   0.088   0.173
   0.775  21.000   0.081   0.087   0.170
   0.800  21.000   0.079   0.086   0.168
   0.825  21.000   0.078   0.085   0.165
   0.850  21.000   0.077   0.083   0.163
   0.875  21.000   0.076   0.082   0.161
   0.900  21.000   0.075   0.081   0.159
   0.925  21.000   0.075   0.081   0.159
   0.950  21.000   0.075   0.082   0.160
   0.975  21.000   0.075   0.082   0.160
   1.000  22.000   0.075   0.082   0.160
