TEXTURE AT STRAIN =    0.4000
   1.371   1.710   0.411  <-- length of phase ellipsoid axes
 -175.47    1.40 -127.11  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
  138.34   47.47 -137.07   0.0003500
