  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.000   0.180   0.164   0.000   0.069   0.002   0.125
   0.025   6.000   0.000   0.182   0.161   0.000   0.064   0.001   0.130
   0.050   6.000   0.000   0.184   0.157   0.000   0.059   0.001   0.136
   0.075   7.000   0.000   0.186   0.153   0.000   0.054   0.001   0.143
   0.100   7.000   0.000   0.187   0.149   0.000   0.051   0.001   0.150
   0.125   7.000   0.000   0.187   0.146   0.000   0.048   0.001   0.158
   0.150   8.000   0.000   0.187   0.145   0.000   0.045   0.001   0.167
   0.175   8.000   0.000   0.188   0.144   0.000   0.043   0.001   0.177
   0.200   8.000   0.000   0.188   0.143   0.000   0.041   0.000   0.187
   0.225   8.000   0.000   0.189   0.144   0.000   0.039   0.000   0.199
   0.250   8.000   0.000   0.190   0.144   0.000   0.037   0.000   0.210
   0.275   8.000   0.000   0.191   0.146   0.000   0.035   0.000   0.221
   0.300   8.000   0.000   0.193   0.147   0.000   0.033   0.000   0.233
   0.325   8.000   0.000   0.194   0.149   0.000   0.030   0.000   0.244
   0.350   8.000   0.000   0.196   0.151   0.000   0.028   0.000   0.254
   0.375   8.000   0.000   0.198   0.153   0.000   0.025   0.000   0.265
   0.400   8.000   0.000   0.199   0.155   0.000   0.022   0.000   0.275
   0.425   8.000   0.000   0.201   0.157   0.000   0.020   0.000   0.284
   0.450   8.000   0.000   0.203   0.159   0.000   0.017   0.000   0.293
   0.475   8.000   0.000   0.205   0.161   0.000   0.014   0.000   0.301
   0.500   8.000   0.000   0.206   0.163   0.000   0.012   0.000   0.309
   0.525   7.000   0.000   0.208   0.164   0.000   0.010   0.000   0.316
   0.550   7.000   0.000   0.210   0.166   0.000   0.008   0.000   0.322
   0.575   8.000   0.000   0.211   0.167   0.000   0.006   0.000   0.328
   0.600   8.000   0.000   0.212   0.168   0.000   0.004   0.000   0.334
   0.625   8.000   0.000   0.213   0.169   0.000   0.003   0.000   0.339
   0.650   8.000   0.000   0.214   0.170   0.000   0.002   0.000   0.343
   0.675   9.000   0.000   0.215   0.171   0.000   0.002   0.000   0.347
   0.700   9.000   0.000   0.216   0.172   0.000   0.001   0.000   0.351
   0.725   9.000   0.000   0.217   0.173   0.000   0.001   0.000   0.354
   0.750   9.000   0.000   0.218   0.173   0.000   0.001   0.000   0.357
   0.775   9.000   0.000   0.218   0.174   0.000   0.000   0.000   0.360
   0.800   9.000   0.000   0.219   0.175   0.000   0.000   0.000   0.362
   0.825   9.000   0.000   0.219   0.176   0.000   0.000   0.000   0.365
   0.850   9.000   0.000   0.219   0.176   0.000   0.000   0.000   0.367
   0.875   9.000   0.000   0.220   0.177   0.000   0.000   0.000   0.369
   0.900   9.000   0.000   0.220   0.178   0.000   0.000   0.000   0.371
   0.925   9.000   0.000   0.220   0.178   0.000   0.000   0.000   0.373
   0.950   9.000   0.000   0.220   0.179   0.000   0.000   0.000   0.375
   0.975   9.000   0.000   0.220   0.179   0.000   0.000   0.000   0.375
   1.000   9.000   0.000   0.220   0.179   0.000   0.000   0.000   0.376
