TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
   33.29  140.92   52.73  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
  125.73  101.08 -114.81   0.0016500
