          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.55958E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19112E+02  0.14065E+02 -0.33177E+02  0.39202E+01 -0.69940E+01  0.12148E+02      982.00
  0.22233E-01  0.55831E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.18558E+02  0.14516E+02 -0.33074E+02  0.37965E+01 -0.64353E+01  0.12598E+02      982.00
  0.44448E-01  0.55928E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.17942E+02  0.15139E+02 -0.33081E+02  0.36884E+01 -0.57499E+01  0.13162E+02      982.00
  0.66629E-01  0.56171E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.17274E+02  0.15881E+02 -0.33155E+02  0.35548E+01 -0.49463E+01  0.13772E+02      982.00
  0.88764E-01  0.56433E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16599E+02  0.16633E+02 -0.33232E+02  0.33660E+01 -0.41140E+01  0.14319E+02      982.00
  0.11085E+00  0.56686E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15985E+02  0.17318E+02 -0.33303E+02  0.31273E+01 -0.33408E+01  0.14762E+02      982.00
  0.13288E+00  0.56953E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15462E+02  0.17921E+02 -0.33384E+02  0.28588E+01 -0.26406E+01  0.15123E+02      982.00
  0.15486E+00  0.57242E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15033E+02  0.18448E+02 -0.33481E+02  0.25786E+01 -0.20085E+01  0.15425E+02      982.00
  0.17679E+00  0.57553E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14686E+02  0.18911E+02 -0.33597E+02  0.22974E+01 -0.14348E+01  0.15677E+02      982.00
  0.19868E+00  0.57895E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14413E+02  0.19322E+02 -0.33735E+02  0.20242E+01 -0.91806E+00  0.15899E+02      982.00
  0.22053E+00  0.58242E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14199E+02  0.19687E+02 -0.33886E+02  0.17548E+01 -0.44516E+00  0.16085E+02      982.00
  0.24235E+00  0.58590E+02    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14037E+02  0.20008E+02 -0.34045E+02  0.14913E+01 -0.15217E-01  0.16242E+02      982.00
  0.26414E+00  0.58936E+02    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13919E+02  0.20292E+02 -0.34211E+02  0.12338E+01  0.37553E+00  0.16376E+02      982.00
  0.28591E+00  0.59272E+02    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13843E+02  0.20537E+02 -0.34380E+02  0.98643E+00  0.72329E+00  0.16488E+02      982.00
  0.30766E+00  0.59585E+02    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13799E+02  0.20746E+02 -0.34544E+02  0.73850E+00  0.10432E+01  0.16577E+02      982.00
  0.32940E+00  0.59897E+02    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13791E+02  0.20924E+02 -0.34716E+02  0.49648E+00  0.13293E+01  0.16652E+02      982.00
  0.35114E+00  0.60195E+02    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13815E+02  0.21071E+02 -0.34886E+02  0.27186E+00  0.15742E+01  0.16713E+02      982.00
