  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.019   0.315   0.000   0.099   0.006   0.107
   0.025   4.000   0.015   0.321   0.000   0.097   0.006   0.112
   0.050   4.000   0.012   0.329   0.000   0.095   0.006   0.120
   0.075   4.000   0.008   0.336   0.000   0.091   0.006   0.130
   0.100   4.000   0.006   0.340   0.000   0.088   0.006   0.140
   0.125   4.000   0.004   0.342   0.000   0.084   0.006   0.149
   0.150   5.000   0.002   0.343   0.000   0.081   0.006   0.157
   0.175   5.000   0.001   0.343   0.000   0.079   0.006   0.165
   0.200   5.000   0.001   0.343   0.001   0.078   0.006   0.174
   0.225   5.000   0.001   0.342   0.002   0.077   0.006   0.182
   0.250   5.000   0.000   0.341   0.003   0.076   0.005   0.191
   0.275   5.000   0.000   0.339   0.004   0.075   0.005   0.199
   0.300   6.000   0.000   0.338   0.006   0.074   0.005   0.208
   0.325   6.000   0.000   0.335   0.008   0.073   0.005   0.217
   0.350   6.000   0.000   0.333   0.011   0.072   0.004   0.225
   0.375   6.000   0.000   0.330   0.015   0.071   0.004   0.233
   0.400   7.000   0.000   0.327   0.018   0.070   0.004   0.241
   0.425   7.000   0.000   0.324   0.023   0.069   0.003   0.248
   0.450   7.000   0.000   0.320   0.027   0.067   0.003   0.256
   0.475   7.000   0.000   0.316   0.032   0.065   0.003   0.263
   0.500   7.000   0.000   0.313   0.037   0.063   0.002   0.270
   0.525   8.000   0.000   0.309   0.042   0.061   0.002   0.276
   0.550   8.000   0.000   0.306   0.047   0.058   0.002   0.283
   0.575   8.000   0.000   0.302   0.052   0.055   0.002   0.290
   0.600   8.000   0.000   0.299   0.058   0.052   0.001   0.296
   0.625   8.000   0.000   0.297   0.063   0.049   0.001   0.303
   0.650   8.000   0.000   0.294   0.068   0.045   0.001   0.309
   0.675   9.000   0.000   0.291   0.074   0.042   0.001   0.315
   0.700   9.000   0.000   0.289   0.079   0.038   0.001   0.321
   0.725   9.000   0.000   0.286   0.084   0.035   0.001   0.327
   0.750   9.000   0.000   0.284   0.090   0.031   0.001   0.333
   0.775   9.000   0.000   0.281   0.095   0.027   0.001   0.338
   0.800   9.000   0.000   0.279   0.100   0.024   0.000   0.343
   0.825   9.000   0.000   0.276   0.104   0.021   0.000   0.348
   0.850   9.000   0.000   0.274   0.109   0.018   0.000   0.353
   0.875   9.000   0.000   0.272   0.114   0.015   0.000   0.357
   0.900   8.000   0.000   0.269   0.118   0.012   0.000   0.361
   0.925   8.000   0.000   0.267   0.123   0.010   0.000   0.365
   0.950   8.000   0.000   0.264   0.127   0.008   0.000   0.368
   0.975   8.000   0.000   0.262   0.131   0.006   0.000   0.371
   1.000   8.000   0.000   0.259   0.134   0.005   0.000   0.373
