  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   8.000   0.131   0.146   0.011   0.000   0.059   0.015   0.108
   0.025   8.000   0.129   0.147   0.010   0.000   0.053   0.016   0.113
   0.050   8.000   0.126   0.148   0.010   0.000   0.045   0.018   0.122
   0.075   8.000   0.122   0.148   0.009   0.000   0.038   0.020   0.129
   0.100   8.000   0.116   0.149   0.008   0.000   0.032   0.021   0.134
   0.125   7.000   0.110   0.151   0.007   0.000   0.028   0.021   0.138
   0.150   7.000   0.104   0.155   0.006   0.000   0.026   0.021   0.142
   0.175   7.000   0.098   0.159   0.005   0.000   0.025   0.020   0.146
   0.200   7.000   0.092   0.165   0.004   0.000   0.025   0.020   0.151
   0.225   7.000   0.087   0.172   0.003   0.000   0.025   0.019   0.156
   0.250   7.000   0.083   0.179   0.003   0.000   0.025   0.018   0.163
   0.275   7.000   0.078   0.187   0.002   0.000   0.025   0.017   0.170
   0.300   7.000   0.074   0.195   0.002   0.000   0.025   0.016   0.178
   0.325   7.000   0.070   0.205   0.001   0.000   0.025   0.015   0.186
   0.350   7.000   0.066   0.214   0.001   0.000   0.025   0.014   0.194
   0.375   7.000   0.062   0.224   0.001   0.000   0.025   0.013   0.203
   0.400   6.000   0.058   0.234   0.001   0.000   0.025   0.011   0.212
   0.425   6.000   0.054   0.244   0.000   0.000   0.025   0.010   0.220
   0.450   6.000   0.050   0.254   0.000   0.000   0.024   0.009   0.229
   0.475   6.000   0.046   0.265   0.000   0.000   0.023   0.008   0.238
   0.500   6.000   0.041   0.275   0.000   0.000   0.022   0.006   0.246
   0.525   6.000   0.037   0.285   0.000   0.000   0.021   0.005   0.254
   0.550   7.000   0.033   0.294   0.000   0.000   0.020   0.004   0.262
   0.575   7.000   0.028   0.303   0.000   0.000   0.018   0.004   0.270
   0.600   7.000   0.024   0.312   0.000   0.000   0.017   0.003   0.277
   0.625   8.000   0.020   0.321   0.000   0.000   0.015   0.002   0.285
   0.650   8.000   0.017   0.328   0.000   0.000   0.014   0.002   0.291
   0.675   7.000   0.014   0.335   0.000   0.000   0.012   0.002   0.298
   0.700   7.000   0.011   0.342   0.000   0.000   0.011   0.001   0.304
   0.725   6.000   0.009   0.347   0.000   0.000   0.009   0.001   0.310
   0.750   6.000   0.007   0.352   0.000   0.000   0.008   0.001   0.316
   0.775   6.000   0.005   0.357   0.000   0.000   0.007   0.001   0.322
   0.800   6.000   0.004   0.361   0.000   0.000   0.006   0.001   0.327
   0.825   7.000   0.003   0.364   0.000   0.000   0.005   0.000   0.331
   0.850   7.000   0.002   0.366   0.000   0.000   0.004   0.000   0.335
   0.875   7.000   0.001   0.368   0.001   0.000   0.003   0.000   0.339
   0.900   7.000   0.001   0.370   0.001   0.000   0.003   0.000   0.343
   0.925   8.000   0.001   0.370   0.002   0.000   0.002   0.000   0.346
   0.950   8.000   0.000   0.370   0.003   0.000   0.002   0.000   0.349
   0.975   8.000   0.000   0.369   0.004   0.000   0.001   0.000   0.349
   1.000   7.000   0.000   0.368   0.006   0.000   0.001   0.000   0.350
