  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.133   0.132   0.265
   0.025  20.000   0.132   0.133   0.266
   0.050  19.000   0.131   0.134   0.266
   0.075  20.000   0.131   0.136   0.268
   0.100  20.000   0.131   0.138   0.272
   0.125  21.000   0.131   0.140   0.274
   0.150  21.000   0.131   0.141   0.276
   0.175  21.000   0.130   0.141   0.276
   0.200  21.000   0.129   0.140   0.274
   0.225  22.000   0.128   0.139   0.271
   0.250  22.000   0.126   0.137   0.267
   0.275  22.000   0.124   0.134   0.262
   0.300  23.000   0.121   0.131   0.257
   0.325  23.000   0.118   0.128   0.251
   0.350  23.000   0.116   0.125   0.244
   0.375  23.000   0.113   0.121   0.238
   0.400  22.000   0.110   0.118   0.231
   0.425  21.000   0.107   0.115   0.225
   0.450  21.000   0.104   0.111   0.218
   0.475  21.000   0.101   0.108   0.212
   0.500  21.000   0.098   0.105   0.206
   0.525  21.000   0.095   0.102   0.200
   0.550  21.000   0.093   0.099   0.195
   0.575  21.000   0.090   0.096   0.189
   0.600  21.000   0.088   0.094   0.184
   0.625  21.000   0.086   0.091   0.180
   0.650  21.000   0.084   0.089   0.175
   0.675  21.000   0.081   0.087   0.171
   0.700  21.000   0.079   0.085   0.167
   0.725  21.000   0.077   0.083   0.163
   0.750  21.000   0.076   0.081   0.159
   0.775  23.000   0.074   0.080   0.156
   0.800  23.000   0.072   0.078   0.153
   0.825  23.000   0.071   0.077   0.150
   0.850  23.000   0.069   0.075   0.147
   0.875  22.000   0.068   0.074   0.145
   0.900  21.000   0.067   0.073   0.143
   0.925  21.000   0.066   0.072   0.141
   0.950  21.000   0.065   0.071   0.139
   0.975  21.000   0.065   0.071   0.139
   1.000  21.000   0.065   0.071   0.139
