  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.123   0.118   0.238
   0.025  23.000   0.122   0.118   0.238
   0.050  21.000   0.121   0.118   0.237
   0.075  22.000   0.120   0.117   0.235
   0.100  22.000   0.119   0.116   0.234
   0.125  22.000   0.118   0.115   0.231
   0.150  21.000   0.117   0.113   0.228
   0.175  21.000   0.115   0.111   0.225
   0.200  22.000   0.112   0.109   0.220
   0.225  22.000   0.110   0.107   0.215
   0.250  22.000   0.107   0.104   0.210
   0.275  22.000   0.103   0.101   0.204
   0.300  23.000   0.100   0.099   0.198
   0.325  25.000   0.097   0.096   0.192
   0.350  26.000   0.093   0.093   0.187
   0.375  26.000   0.090   0.091   0.181
   0.400  27.000   0.087   0.088   0.176
   0.425  28.000   0.085   0.086   0.171
   0.450  28.000   0.082   0.084   0.167
   0.475  27.000   0.079   0.082   0.162
   0.500  26.000   0.077   0.080   0.158
   0.525  26.000   0.075   0.078   0.154
   0.550  26.000   0.073   0.076   0.150
   0.575  26.000   0.071   0.074   0.147
   0.600  26.000   0.069   0.073   0.144
   0.625  26.000   0.068   0.071   0.141
   0.650  26.000   0.066   0.070   0.138
   0.675  26.000   0.065   0.069   0.135
   0.700  26.000   0.064   0.067   0.132
   0.725  26.000   0.062   0.066   0.130
   0.750  26.000   0.061   0.065   0.128
   0.775  26.000   0.060   0.064   0.126
   0.800  26.000   0.059   0.063   0.124
   0.825  26.000   0.058   0.062   0.122
   0.850  26.000   0.057   0.061   0.120
   0.875  26.000   0.057   0.060   0.119
   0.900  26.000   0.056   0.060   0.117
   0.925  26.000   0.055   0.059   0.115
   0.950  26.000   0.054   0.058   0.114
   0.975  26.000   0.054   0.058   0.114
   1.000  26.000   0.054   0.058   0.114
