  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  19.000   0.125   0.127   0.253
   0.025  18.000   0.124   0.128   0.254
   0.050  18.000   0.124   0.130   0.257
   0.075  21.000   0.125   0.133   0.261
   0.100  21.000   0.126   0.135   0.265
   0.125  21.000   0.126   0.137   0.268
   0.150  21.000   0.127   0.138   0.269
   0.175  22.000   0.127   0.138   0.269
   0.200  22.000   0.126   0.137   0.268
   0.225  22.000   0.125   0.136   0.265
   0.250  22.000   0.123   0.134   0.262
   0.275  23.000   0.122   0.132   0.258
   0.300  23.000   0.119   0.129   0.253
   0.325  23.000   0.117   0.127   0.248
   0.350  23.000   0.115   0.124   0.242
   0.375  23.000   0.112   0.121   0.237
   0.400  23.000   0.109   0.118   0.231
   0.425  21.000   0.107   0.115   0.225
   0.450  21.000   0.104   0.112   0.220
   0.475  21.000   0.102   0.109   0.214
   0.500  21.000   0.099   0.106   0.209
   0.525  21.000   0.097   0.104   0.204
   0.550  21.000   0.095   0.101   0.199
   0.575  21.000   0.093   0.099   0.194
   0.600  21.000   0.091   0.097   0.190
   0.625  21.000   0.089   0.094   0.185
   0.650  21.000   0.087   0.092   0.181
   0.675  21.000   0.085   0.090   0.177
   0.700  21.000   0.083   0.088   0.174
   0.725  21.000   0.081   0.086   0.170
   0.750  21.000   0.080   0.085   0.166
   0.775  21.000   0.078   0.083   0.163
   0.800  21.000   0.076   0.081   0.160
   0.825  21.000   0.075   0.080   0.157
   0.850  21.000   0.073   0.078   0.154
   0.875  21.000   0.072   0.077   0.151
   0.900  23.000   0.070   0.076   0.148
   0.925  23.000   0.069   0.074   0.146
   0.950  23.000   0.068   0.073   0.143
   0.975  22.000   0.067   0.072   0.141
   1.000  21.000   0.066   0.072   0.140
