  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   3.000   0.003   0.260   0.306   0.000   0.056   0.016
   0.025   3.000   0.005   0.254   0.313   0.000   0.055   0.012
   0.050   3.000   0.006   0.247   0.319   0.000   0.053   0.009
   0.075   3.000   0.008   0.240   0.324   0.000   0.052   0.008
   0.100   3.000   0.010   0.232   0.326   0.000   0.050   0.008
   0.125   3.000   0.011   0.224   0.328   0.000   0.048   0.009
   0.150   3.000   0.012   0.217   0.328   0.000   0.046   0.012
   0.175   3.000   0.013   0.210   0.327   0.000   0.044   0.015
   0.200   3.000   0.015   0.204   0.326   0.000   0.043   0.018
   0.225   3.000   0.016   0.198   0.324   0.000   0.042   0.022
   0.250   4.000   0.017   0.193   0.324   0.000   0.041   0.027
   0.275   4.000   0.018   0.189   0.323   0.000   0.040   0.032
   0.300   4.000   0.019   0.185   0.323   0.000   0.040   0.038
   0.325   5.000   0.020   0.182   0.324   0.000   0.039   0.045
   0.350   5.000   0.021   0.179   0.325   0.000   0.039   0.052
   0.375   6.000   0.022   0.176   0.326   0.000   0.038   0.060
   0.400   6.000   0.023   0.173   0.328   0.000   0.037   0.069
   0.425   6.000   0.023   0.171   0.329   0.000   0.036   0.078
   0.450   6.000   0.024   0.168   0.331   0.000   0.035   0.088
   0.475   6.000   0.024   0.166   0.332   0.000   0.034   0.098
   0.500   6.000   0.024   0.164   0.334   0.001   0.033   0.108
   0.525   6.000   0.024   0.161   0.335   0.001   0.032   0.119
   0.550   6.000   0.023   0.159   0.335   0.001   0.031   0.130
   0.575   7.000   0.023   0.156   0.336   0.001   0.029   0.140
   0.600   8.000   0.022   0.154   0.336   0.001   0.028   0.151
   0.625   9.000   0.021   0.151   0.336   0.001   0.027   0.162
   0.650   9.000   0.020   0.149   0.335   0.001   0.026   0.173
   0.675   9.000   0.020   0.146   0.334   0.001   0.025   0.184
   0.700   9.000   0.019   0.144   0.333   0.001   0.024   0.195
   0.725   9.000   0.018   0.141   0.332   0.001   0.023   0.205
   0.750   9.000   0.017   0.139   0.331   0.002   0.022   0.216
   0.775   8.000   0.016   0.136   0.329   0.002   0.022   0.226
   0.800   8.000   0.015   0.134   0.327   0.002   0.021   0.235
   0.825   8.000   0.014   0.132   0.326   0.002   0.020   0.245
   0.850   8.000   0.013   0.129   0.324   0.002   0.020   0.254
   0.875   9.000   0.012   0.127   0.322   0.002   0.019   0.263
   0.900   9.000   0.011   0.125   0.320   0.002   0.019   0.271
   0.925   9.000   0.011   0.123   0.318   0.002   0.019   0.280
   0.950   9.000   0.010   0.121   0.315   0.002   0.018   0.288
   0.975   9.000   0.009   0.119   0.313   0.002   0.018   0.295
   1.000   9.000   0.009   0.117   0.311   0.002   0.018   0.303
