  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.002   0.005   0.160   0.284   0.000   0.076
   0.025   5.000   0.001   0.007   0.149   0.271   0.000   0.080
   0.050   5.000   0.001   0.007   0.140   0.258   0.000   0.083
   0.075   5.000   0.001   0.007   0.134   0.247   0.000   0.086
   0.100   5.000   0.001   0.007   0.130   0.238   0.000   0.091
   0.125   5.000   0.001   0.007   0.128   0.231   0.000   0.095
   0.150   5.000   0.001   0.007   0.127   0.226   0.000   0.101
   0.175   5.000   0.001   0.007   0.126   0.222   0.000   0.106
   0.200   5.000   0.001   0.007   0.126   0.219   0.000   0.112
   0.225   6.000   0.001   0.007   0.126   0.217   0.000   0.119
   0.250   6.000   0.001   0.007   0.126   0.216   0.000   0.126
   0.275   6.000   0.001   0.007   0.126   0.215   0.000   0.133
   0.300   6.000   0.001   0.007   0.126   0.215   0.000   0.140
   0.325   7.000   0.001   0.008   0.127   0.216   0.000   0.148
   0.350   7.000   0.001   0.008   0.127   0.217   0.000   0.156
   0.375   7.000   0.001   0.008   0.127   0.218   0.000   0.165
   0.400   7.000   0.001   0.008   0.127   0.219   0.000   0.173
   0.425   7.000   0.001   0.008   0.127   0.220   0.000   0.182
   0.450   7.000   0.001   0.008   0.127   0.222   0.000   0.191
   0.475   7.000   0.001   0.008   0.127   0.223   0.000   0.199
   0.500   7.000   0.001   0.008   0.126   0.224   0.000   0.208
   0.525   7.000   0.001   0.008   0.126   0.225   0.000   0.217
   0.550   7.000   0.001   0.008   0.125   0.226   0.000   0.226
   0.575   7.000   0.001   0.008   0.125   0.227   0.000   0.235
   0.600   8.000   0.001   0.007   0.124   0.228   0.000   0.243
   0.625   8.000   0.001   0.007   0.123   0.229   0.000   0.252
   0.650   8.000   0.001   0.007   0.122   0.229   0.000   0.260
   0.675   8.000   0.001   0.007   0.121   0.229   0.000   0.268
   0.700   8.000   0.001   0.006   0.120   0.229   0.000   0.276
   0.725   8.000   0.001   0.006   0.120   0.229   0.000   0.283
   0.750   8.000   0.001   0.006   0.119   0.229   0.000   0.290
   0.775   8.000   0.001   0.005   0.118   0.229   0.000   0.297
   0.800   9.000   0.001   0.005   0.117   0.228   0.000   0.304
   0.825   9.000   0.001   0.005   0.117   0.228   0.000   0.310
   0.850  10.000   0.001   0.004   0.116   0.227   0.000   0.316
   0.875  10.000   0.001   0.004   0.115   0.226   0.000   0.322
   0.900  10.000   0.001   0.004   0.115   0.226   0.000   0.328
   0.925  10.000   0.001   0.003   0.114   0.225   0.000   0.333
   0.950  10.000   0.001   0.003   0.114   0.223   0.000   0.336
   0.975  10.000   0.001   0.003   0.113   0.221   0.000   0.338
   1.000  11.000   0.001   0.003   0.112   0.220   0.000   0.341
