  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.142   0.145   0.288
   0.025  24.000   0.143   0.146   0.290
   0.050  23.000   0.143   0.146   0.290
   0.075  21.000   0.143   0.146   0.290
   0.100  20.000   0.143   0.146   0.290
   0.125  20.000   0.143   0.147   0.292
   0.150  21.000   0.142   0.148   0.292
   0.175  21.000   0.140   0.148   0.291
   0.200  20.000   0.138   0.147   0.288
   0.225  20.000   0.136   0.145   0.285
   0.250  20.000   0.133   0.143   0.280
   0.275  20.000   0.130   0.140   0.275
   0.300  21.000   0.127   0.137   0.269
   0.325  21.000   0.124   0.134   0.263
   0.350  21.000   0.121   0.131   0.256
   0.375  20.000   0.118   0.128   0.250
   0.400  21.000   0.115   0.124   0.243
   0.425  21.000   0.112   0.121   0.237
   0.450  21.000   0.109   0.118   0.231
   0.475  20.000   0.106   0.115   0.225
   0.500  20.000   0.104   0.112   0.219
   0.525  20.000   0.101   0.110   0.214
   0.550  20.000   0.099   0.107   0.209
   0.575  20.000   0.096   0.105   0.204
   0.600  20.000   0.094   0.102   0.200
   0.625  20.000   0.092   0.100   0.196
   0.650  20.000   0.091   0.098   0.192
   0.675  19.000   0.089   0.096   0.188
   0.700  20.000   0.087   0.094   0.185
   0.725  20.000   0.086   0.093   0.181
   0.750  20.000   0.084   0.091   0.178
   0.775  20.000   0.083   0.090   0.176
   0.800  20.000   0.082   0.088   0.173
   0.825  20.000   0.081   0.087   0.171
   0.850  20.000   0.080   0.086   0.168
   0.875  20.000   0.079   0.085   0.166
   0.900  20.000   0.078   0.084   0.164
   0.925  20.000   0.077   0.083   0.162
   0.950  20.000   0.077   0.083   0.162
   0.975  20.000   0.077   0.083   0.162
   1.000  20.000   0.077   0.083   0.162
