  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000  10.000   0.000   0.005   0.002   0.002   0.087   0.000   0.320
   0.025  10.000   0.000   0.005   0.001   0.002   0.090   0.000   0.312
   0.050   9.000   0.000   0.004   0.001   0.002   0.092   0.000   0.305
   0.075   9.000   0.000   0.003   0.001   0.003   0.094   0.000   0.301
   0.100   9.000   0.000   0.002   0.001   0.003   0.096   0.000   0.299
   0.125   9.000   0.000   0.002   0.001   0.003   0.097   0.000   0.300
   0.150   9.000   0.000   0.002   0.001   0.003   0.098   0.000   0.303
   0.175   9.000   0.000   0.002   0.001   0.003   0.100   0.000   0.307
   0.200   9.000   0.000   0.002   0.001   0.003   0.102   0.000   0.313
   0.225   9.000   0.000   0.002   0.001   0.003   0.104   0.000   0.319
   0.250   9.000   0.000   0.002   0.001   0.004   0.107   0.000   0.326
   0.275   9.000   0.000   0.002   0.002   0.004   0.110   0.000   0.334
   0.300   9.000   0.000   0.002   0.002   0.004   0.114   0.000   0.342
   0.325   9.000   0.000   0.003   0.002   0.004   0.118   0.000   0.350
   0.350   9.000   0.000   0.003   0.002   0.004   0.122   0.000   0.358
   0.375   9.000   0.000   0.003   0.003   0.005   0.126   0.000   0.366
   0.400   9.000   0.000   0.004   0.003   0.005   0.130   0.000   0.374
   0.425   9.000   0.000   0.004   0.003   0.005   0.135   0.000   0.381
   0.450   9.000   0.000   0.005   0.004   0.005   0.139   0.000   0.387
   0.475   9.000   0.000   0.005   0.004   0.006   0.143   0.000   0.394
   0.500   9.000   0.000   0.006   0.004   0.006   0.147   0.000   0.399
   0.525   9.000   0.000   0.006   0.005   0.006   0.152   0.000   0.405
   0.550   9.000   0.000   0.006   0.005   0.007   0.156   0.000   0.409
   0.575   9.000   0.000   0.007   0.006   0.007   0.160   0.000   0.414
   0.600   9.000   0.000   0.007   0.006   0.007   0.163   0.000   0.418
   0.625   9.000   0.000   0.008   0.007   0.007   0.167   0.000   0.421
   0.650   9.000   0.000   0.008   0.007   0.008   0.170   0.000   0.424
   0.675   9.000   0.000   0.008   0.008   0.008   0.174   0.000   0.427
   0.700   9.000   0.000   0.009   0.008   0.008   0.177   0.000   0.430
   0.725  10.000   0.000   0.009   0.009   0.009   0.180   0.000   0.432
   0.750  10.000   0.000   0.009   0.009   0.009   0.183   0.000   0.434
   0.775  12.000   0.000   0.010   0.009   0.009   0.186   0.000   0.435
   0.800  12.000   0.000   0.010   0.010   0.010   0.188   0.000   0.437
   0.825  12.000   0.000   0.010   0.010   0.010   0.191   0.000   0.438
   0.850  12.000   0.000   0.010   0.011   0.011   0.193   0.000   0.439
   0.875  12.000   0.000   0.010   0.011   0.011   0.196   0.000   0.440
   0.900  12.000   0.000   0.011   0.012   0.011   0.198   0.000   0.441
   0.925  12.000   0.000   0.011   0.012   0.012   0.199   0.000   0.439
   0.950  12.000   0.000   0.011   0.013   0.012   0.200   0.000   0.436
   0.975  12.000   0.000   0.011   0.013   0.013   0.201   0.000   0.434
   1.000  12.000   0.000   0.011   0.014   0.013   0.202   0.000   0.432
