  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.080   0.169   0.003   0.000   0.144   0.035   0.058
   0.025   5.000   0.077   0.168   0.002   0.000   0.143   0.036   0.056
   0.050   5.000   0.074   0.169   0.002   0.000   0.142   0.039   0.055
   0.075   5.000   0.071   0.171   0.002   0.000   0.140   0.043   0.055
   0.100   6.000   0.068   0.175   0.002   0.000   0.138   0.049   0.057
   0.125   6.000   0.065   0.179   0.001   0.000   0.135   0.055   0.061
   0.150   6.000   0.061   0.183   0.001   0.000   0.131   0.061   0.064
   0.175   6.000   0.056   0.185   0.001   0.000   0.128   0.065   0.067
   0.200   6.000   0.050   0.187   0.001   0.000   0.127   0.068   0.067
   0.225   6.000   0.044   0.191   0.000   0.000   0.130   0.070   0.067
   0.250   6.000   0.038   0.196   0.000   0.000   0.135   0.072   0.065
   0.275   6.000   0.033   0.201   0.000   0.000   0.142   0.074   0.064
   0.300   6.000   0.028   0.206   0.000   0.000   0.151   0.076   0.062
   0.325   6.000   0.024   0.212   0.000   0.000   0.160   0.078   0.060
   0.350   6.000   0.021   0.218   0.000   0.000   0.171   0.080   0.058
   0.375   6.000   0.017   0.223   0.000   0.000   0.182   0.082   0.055
   0.400   6.000   0.015   0.229   0.000   0.000   0.194   0.084   0.052
   0.425   6.000   0.012   0.234   0.000   0.000   0.206   0.086   0.049
   0.450   5.000   0.010   0.238   0.000   0.000   0.219   0.088   0.045
   0.475   5.000   0.008   0.243   0.000   0.000   0.231   0.089   0.041
   0.500   5.000   0.006   0.247   0.000   0.000   0.243   0.091   0.037
   0.525   5.000   0.005   0.251   0.000   0.000   0.256   0.092   0.033
   0.550   4.000   0.003   0.254   0.000   0.000   0.267   0.093   0.029
   0.575   4.000   0.002   0.257   0.000   0.000   0.279   0.094   0.025
   0.600   3.000   0.002   0.259   0.000   0.000   0.289   0.095   0.021
   0.625   3.000   0.001   0.261   0.000   0.000   0.299   0.095   0.018
   0.650   3.000   0.001   0.262   0.001   0.000   0.307   0.096   0.016
   0.675   3.000   0.000   0.262   0.002   0.000   0.315   0.095   0.014
   0.700   3.000   0.000   0.261   0.003   0.000   0.321   0.095   0.013
   0.725   3.000   0.000   0.259   0.005   0.000   0.327   0.093   0.014
   0.750   3.000   0.000   0.255   0.007   0.000   0.331   0.091   0.014
   0.775   3.000   0.000   0.251   0.010   0.000   0.335   0.088   0.016
   0.800   3.000   0.000   0.245   0.013   0.000   0.339   0.084   0.019
   0.825   3.000   0.000   0.239   0.016   0.000   0.342   0.080   0.022
   0.850   4.000   0.000   0.233   0.019   0.000   0.344   0.076   0.026
   0.875   4.000   0.000   0.226   0.022   0.000   0.346   0.071   0.031
   0.900   4.000   0.000   0.220   0.024   0.000   0.348   0.067   0.036
   0.925   5.000   0.000   0.214   0.026   0.000   0.349   0.063   0.042
   0.950   5.000   0.000   0.208   0.028   0.000   0.350   0.059   0.048
   0.975   5.000   0.000   0.203   0.029   0.000   0.351   0.055   0.055
   1.000   5.000   0.000   0.197   0.030   0.000   0.351   0.052   0.061
