TEXTURE AT STRAIN =    0.3000
   1.304   1.506   0.494  <-- length of phase ellipsoid axes
  151.43    4.34 -118.73  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
  134.47   42.98 -134.15   0.0003500
