TEXTURE AT STRAIN =    0.9500
   2.265   2.940   0.139  <-- length of phase ellipsoid axes
 -176.73    0.97 -137.32  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
  135.46   48.45 -136.67   0.0003500
