TEXTURE AT STRAIN =    0.2500
   1.251   1.409   0.553  <-- length of phase ellipsoid axes
  147.61    4.92 -118.25  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
  132.99   40.44 -132.24   0.0003500
