  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   5.000   0.002   0.025   0.203   0.018   0.271   0.000   0.033
   0.025   5.000   0.002   0.027   0.197   0.019   0.276   0.000   0.029
   0.050   4.000   0.002   0.029   0.191   0.020   0.281   0.000   0.025
   0.075   4.000   0.001   0.032   0.186   0.022   0.287   0.000   0.022
   0.100   4.000   0.001   0.035   0.181   0.024   0.294   0.000   0.019
   0.125   4.000   0.001   0.038   0.177   0.026   0.301   0.000   0.016
   0.150   4.000   0.001   0.042   0.174   0.028   0.309   0.000   0.014
   0.175   4.000   0.001   0.046   0.171   0.030   0.317   0.000   0.011
   0.200   4.000   0.001   0.051   0.168   0.033   0.325   0.000   0.010
   0.225   4.000   0.001   0.056   0.165   0.035   0.332   0.000   0.009
   0.250   4.000   0.001   0.061   0.162   0.037   0.339   0.000   0.009
   0.275   4.000   0.000   0.066   0.155   0.037   0.341   0.000   0.010
   0.300   4.000   0.000   0.070   0.146   0.036   0.335   0.000   0.013
   0.325   4.000   0.000   0.074   0.138   0.033   0.328   0.000   0.016
   0.350   4.000   0.000   0.076   0.132   0.032   0.321   0.000   0.019
   0.375   4.000   0.000   0.078   0.128   0.030   0.317   0.000   0.022
   0.400   4.000   0.000   0.080   0.125   0.029   0.313   0.000   0.025
   0.425   4.000   0.000   0.081   0.123   0.028   0.311   0.000   0.028
   0.450   4.000   0.000   0.082   0.122   0.027   0.309   0.000   0.031
   0.475   4.000   0.000   0.083   0.121   0.026   0.308   0.000   0.034
   0.500   4.000   0.000   0.084   0.120   0.025   0.308   0.000   0.038
   0.525   5.000   0.000   0.085   0.119   0.024   0.308   0.000   0.042
   0.550   5.000   0.000   0.085   0.118   0.024   0.308   0.000   0.046
   0.575   6.000   0.000   0.086   0.117   0.023   0.309   0.000   0.050
   0.600   6.000   0.000   0.086   0.116   0.022   0.310   0.000   0.055
   0.625   6.000   0.000   0.086   0.115   0.022   0.311   0.000   0.061
   0.650   6.000   0.000   0.086   0.114   0.021   0.311   0.000   0.066
   0.675   6.000   0.000   0.086   0.112   0.021   0.312   0.000   0.072
   0.700   6.000   0.000   0.086   0.111   0.020   0.313   0.000   0.078
   0.725   6.000   0.000   0.085   0.109   0.020   0.314   0.000   0.084
   0.750   6.000   0.000   0.085   0.107   0.020   0.314   0.000   0.091
   0.775   6.000   0.000   0.084   0.105   0.019   0.315   0.000   0.098
   0.800   6.000   0.000   0.083   0.103   0.019   0.315   0.000   0.105
   0.825   6.000   0.000   0.083   0.101   0.019   0.315   0.000   0.112
   0.850   7.000   0.000   0.082   0.099   0.018   0.315   0.000   0.119
   0.875   7.000   0.000   0.081   0.097   0.018   0.315   0.000   0.127
   0.900   7.000   0.000   0.080   0.094   0.018   0.315   0.000   0.134
   0.925   7.000   0.000   0.078   0.092   0.018   0.314   0.000   0.142
   0.950   7.000   0.000   0.077   0.090   0.017   0.314   0.000   0.150
   0.975   7.000   0.000   0.076   0.087   0.017   0.313   0.000   0.157
   1.000   8.000   0.000   0.075   0.085   0.017   0.313   0.000   0.165
