TEXTURE AT STRAIN =    1.0000
   2.416   3.072   0.122  <-- length of phase ellipsoid axes
   88.97   46.05  136.75  <-- Euler angles (deg) of phase ellipsoid axes
B       500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
 -173.07   22.73 -158.42   0.0003500
