  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   8.000   0.134   0.151   0.097   0.021   0.000   0.120
   0.025   8.000   0.129   0.145   0.097   0.016   0.000   0.121
   0.050   8.000   0.124   0.139   0.097   0.013   0.000   0.120
   0.075   8.000   0.119   0.134   0.099   0.010   0.000   0.117
   0.100   8.000   0.116   0.130   0.101   0.009   0.001   0.115
   0.125   8.000   0.114   0.126   0.105   0.008   0.001   0.113
   0.150   8.000   0.113   0.124   0.109   0.008   0.001   0.112
   0.175   8.000   0.113   0.122   0.114   0.007   0.001   0.111
   0.200   8.000   0.113   0.121   0.118   0.007   0.001   0.112
   0.225   8.000   0.114   0.120   0.124   0.007   0.001   0.112
   0.250   8.000   0.115   0.120   0.129   0.007   0.002   0.113
   0.275   8.000   0.117   0.120   0.135   0.007   0.002   0.114
   0.300   8.000   0.119   0.120   0.141   0.007   0.002   0.115
   0.325   8.000   0.121   0.121   0.148   0.007   0.002   0.117
   0.350   8.000   0.123   0.122   0.154   0.007   0.002   0.118
   0.375   8.000   0.125   0.123   0.161   0.008   0.002   0.119
   0.400   8.000   0.127   0.124   0.168   0.008   0.002   0.119
   0.425   8.000   0.130   0.125   0.175   0.008   0.002   0.119
   0.450   8.000   0.132   0.126   0.182   0.009   0.002   0.119
   0.475   8.000   0.134   0.127   0.190   0.009   0.002   0.119
   0.500   8.000   0.136   0.128   0.197   0.010   0.003   0.117
   0.525   8.000   0.138   0.129   0.205   0.010   0.003   0.116
   0.550   8.000   0.140   0.130   0.213   0.011   0.003   0.113
   0.575   8.000   0.141   0.131   0.222   0.012   0.003   0.110
   0.600   8.000   0.143   0.132   0.230   0.013   0.003   0.106
   0.625   8.000   0.144   0.133   0.239   0.014   0.003   0.102
   0.650   8.000   0.145   0.133   0.249   0.015   0.003   0.097
   0.675   8.000   0.147   0.134   0.258   0.016   0.003   0.092
   0.700   8.000   0.148   0.134   0.268   0.017   0.003   0.085
   0.725   7.000   0.149   0.135   0.278   0.018   0.003   0.079
   0.750   7.000   0.150   0.135   0.288   0.019   0.003   0.072
   0.775   7.000   0.151   0.135   0.298   0.021   0.003   0.064
   0.800   7.000   0.152   0.135   0.308   0.022   0.003   0.057
   0.825   6.000   0.153   0.135   0.318   0.023   0.003   0.049
   0.850   6.000   0.154   0.135   0.327   0.025   0.003   0.042
   0.875   6.000   0.156   0.135   0.336   0.026   0.003   0.035
   0.900   6.000   0.157   0.135   0.344   0.027   0.003   0.030
   0.925   5.000   0.158   0.135   0.352   0.029   0.003   0.025
   0.950   5.000   0.158   0.135   0.358   0.030   0.003   0.021
   0.975   5.000   0.158   0.133   0.363   0.031   0.003   0.019
   1.000   5.000   0.157   0.132   0.366   0.031   0.003   0.018
