  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.006   0.012   0.269   0.002   0.063   0.161
   0.025   6.000   0.007   0.009   0.267   0.002   0.063   0.163
   0.050   6.000   0.008   0.006   0.266   0.002   0.063   0.164
   0.075   6.000   0.010   0.004   0.263   0.002   0.061   0.163
   0.100   6.000   0.012   0.002   0.257   0.002   0.059   0.159
   0.125   7.000   0.014   0.001   0.252   0.002   0.058   0.156
   0.150   7.000   0.016   0.001   0.247   0.002   0.057   0.154
   0.175   7.000   0.017   0.001   0.244   0.002   0.057   0.154
   0.200   7.000   0.020   0.000   0.241   0.002   0.057   0.155
   0.225   7.000   0.022   0.000   0.239   0.002   0.057   0.157
   0.250   8.000   0.024   0.000   0.238   0.002   0.057   0.161
   0.275   8.000   0.027   0.000   0.238   0.002   0.058   0.165
   0.300   8.000   0.029   0.000   0.238   0.002   0.058   0.170
   0.325   8.000   0.033   0.000   0.238   0.002   0.058   0.175
   0.350   8.000   0.036   0.000   0.238   0.002   0.058   0.182
   0.375   8.000   0.039   0.000   0.238   0.002   0.057   0.188
   0.400   8.000   0.043   0.000   0.238   0.002   0.056   0.195
   0.425   8.000   0.047   0.000   0.239   0.002   0.055   0.202
   0.450   8.000   0.051   0.000   0.239   0.002   0.054   0.209
   0.475   8.000   0.055   0.000   0.239   0.002   0.052   0.217
   0.500   8.000   0.060   0.000   0.239   0.002   0.050   0.224
   0.525   8.000   0.064   0.000   0.239   0.001   0.047   0.232
   0.550   7.000   0.069   0.000   0.239   0.001   0.045   0.240
   0.575   7.000   0.073   0.000   0.239   0.001   0.041   0.247
   0.600   7.000   0.078   0.000   0.239   0.001   0.038   0.255
   0.625   7.000   0.082   0.000   0.238   0.001   0.035   0.263
   0.650   8.000   0.086   0.000   0.238   0.001   0.031   0.270
   0.675   8.000   0.091   0.000   0.237   0.001   0.027   0.277
   0.700   8.000   0.095   0.000   0.236   0.001   0.024   0.284
   0.725   8.000   0.099   0.000   0.235   0.001   0.020   0.290
   0.750   8.000   0.103   0.000   0.235   0.000   0.017   0.296
   0.775   8.000   0.107   0.000   0.234   0.000   0.014   0.302
   0.800   8.000   0.110   0.000   0.233   0.000   0.011   0.307
   0.825   8.000   0.113   0.000   0.232   0.000   0.009   0.312
   0.850   8.000   0.116   0.000   0.231   0.000   0.007   0.317
   0.875   8.000   0.119   0.000   0.230   0.000   0.005   0.321
   0.900   8.000   0.122   0.000   0.229   0.000   0.004   0.325
   0.925   8.000   0.124   0.000   0.227   0.000   0.003   0.328
   0.950   8.000   0.127   0.000   0.226   0.000   0.002   0.331
   0.975   8.000   0.129   0.000   0.225   0.000   0.001   0.334
   1.000   8.000   0.130   0.000   0.223   0.000   0.001   0.335
