  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.151   0.137   0.016   0.000   0.031   0.006   0.142
   0.025   7.000   0.150   0.137   0.015   0.000   0.025   0.007   0.150
   0.050   7.000   0.147   0.136   0.015   0.000   0.018   0.007   0.159
   0.075   8.000   0.143   0.136   0.014   0.000   0.014   0.007   0.165
   0.100   8.000   0.139   0.137   0.013   0.000   0.010   0.006   0.169
   0.125   8.000   0.134   0.138   0.012   0.000   0.008   0.006   0.173
   0.150   7.000   0.129   0.141   0.011   0.000   0.007   0.005   0.176
   0.175   7.000   0.124   0.144   0.010   0.000   0.006   0.004   0.180
   0.200   7.000   0.120   0.149   0.009   0.000   0.005   0.004   0.185
   0.225   7.000   0.116   0.154   0.008   0.000   0.005   0.003   0.191
   0.250   6.000   0.113   0.160   0.007   0.000   0.004   0.003   0.197
   0.275   6.000   0.110   0.166   0.006   0.000   0.004   0.002   0.204
   0.300   6.000   0.107   0.173   0.005   0.000   0.003   0.002   0.211
   0.325   6.000   0.104   0.180   0.005   0.000   0.003   0.001   0.218
   0.350   7.000   0.101   0.188   0.004   0.000   0.002   0.001   0.225
   0.375   7.000   0.097   0.196   0.004   0.000   0.002   0.001   0.232
   0.400   7.000   0.094   0.204   0.003   0.000   0.002   0.001   0.239
   0.425   7.000   0.090   0.213   0.003   0.000   0.001   0.000   0.246
   0.450   7.000   0.086   0.222   0.002   0.000   0.001   0.000   0.253
   0.475   7.000   0.082   0.231   0.002   0.000   0.001   0.000   0.259
   0.500   7.000   0.077   0.240   0.001   0.000   0.001   0.000   0.265
   0.525   7.000   0.072   0.250   0.001   0.000   0.001   0.000   0.271
   0.550   7.000   0.067   0.259   0.001   0.000   0.000   0.000   0.276
   0.575   7.000   0.061   0.269   0.000   0.000   0.000   0.000   0.282
   0.600   7.000   0.056   0.278   0.000   0.000   0.000   0.000   0.287
   0.625   7.000   0.050   0.287   0.000   0.000   0.000   0.000   0.292
   0.650   7.000   0.044   0.296   0.000   0.000   0.000   0.000   0.296
   0.675   7.000   0.038   0.305   0.000   0.000   0.000   0.000   0.301
   0.700   7.000   0.033   0.313   0.000   0.000   0.000   0.000   0.305
   0.725   8.000   0.028   0.321   0.000   0.000   0.000   0.000   0.309
   0.750   8.000   0.023   0.328   0.000   0.000   0.000   0.000   0.313
   0.775   8.000   0.019   0.335   0.000   0.000   0.000   0.000   0.317
   0.800   6.000   0.016   0.341   0.000   0.000   0.000   0.000   0.321
   0.825   6.000   0.012   0.346   0.000   0.000   0.000   0.000   0.325
   0.850   7.000   0.010   0.351   0.000   0.000   0.000   0.000   0.329
   0.875   7.000   0.007   0.355   0.000   0.000   0.000   0.000   0.333
   0.900   7.000   0.006   0.359   0.000   0.000   0.000   0.000   0.336
   0.925   8.000   0.004   0.363   0.000   0.000   0.000   0.000   0.340
   0.950   7.000   0.003   0.365   0.000   0.000   0.000   0.000   0.343
   0.975   7.000   0.002   0.368   0.000   0.000   0.000   0.000   0.346
   1.000   7.000   0.001   0.369   0.001   0.000   0.000   0.000   0.349
