  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.070   0.192   0.002   0.140   0.027   0.064
   0.025   5.000   0.067   0.192   0.001   0.139   0.029   0.062
   0.050   5.000   0.063   0.194   0.001   0.138   0.031   0.062
   0.075   6.000   0.060   0.197   0.001   0.137   0.035   0.064
   0.100   6.000   0.057   0.202   0.001   0.135   0.039   0.067
   0.125   6.000   0.054   0.207   0.001   0.133   0.044   0.072
   0.150   6.000   0.050   0.211   0.000   0.130   0.049   0.077
   0.175   6.000   0.045   0.213   0.000   0.127   0.052   0.081
   0.200   6.000   0.040   0.215   0.000   0.127   0.055   0.082
   0.225   6.000   0.034   0.218   0.000   0.128   0.056   0.082
   0.250   6.000   0.028   0.221   0.000   0.133   0.057   0.082
   0.275   6.000   0.024   0.226   0.000   0.139   0.058   0.082
   0.300   6.000   0.019   0.230   0.000   0.147   0.059   0.081
   0.325   6.000   0.016   0.235   0.000   0.155   0.061   0.080
   0.350   6.000   0.012   0.239   0.000   0.165   0.062   0.079
   0.375   5.000   0.010   0.244   0.000   0.175   0.063   0.077
   0.400   5.000   0.008   0.248   0.000   0.186   0.065   0.075
   0.425   5.000   0.006   0.251   0.000   0.197   0.066   0.073
   0.450   5.000   0.004   0.255   0.000   0.209   0.068   0.070
   0.475   5.000   0.003   0.258   0.000   0.220   0.070   0.067
   0.500   5.000   0.002   0.261   0.000   0.232   0.071   0.063
   0.525   5.000   0.002   0.263   0.000   0.244   0.073   0.058
   0.550   5.000   0.001   0.265   0.000   0.255   0.075   0.054
   0.575   5.000   0.001   0.267   0.001   0.266   0.076   0.049
   0.600   4.000   0.000   0.268   0.001   0.277   0.078   0.044
   0.625   4.000   0.000   0.268   0.003   0.287   0.079   0.039
   0.650   4.000   0.000   0.268   0.004   0.297   0.080   0.034
   0.675   4.000   0.000   0.267   0.007   0.306   0.081   0.029
   0.700   4.000   0.000   0.265   0.010   0.314   0.081   0.025
   0.725   4.000   0.000   0.262   0.014   0.321   0.080   0.021
   0.750   4.000   0.000   0.258   0.019   0.328   0.078   0.018
   0.775   4.000   0.000   0.254   0.024   0.334   0.076   0.016
   0.800   4.000   0.000   0.248   0.030   0.340   0.073   0.015
   0.825   4.000   0.000   0.242   0.035   0.345   0.070   0.014
   0.850   4.000   0.000   0.236   0.040   0.350   0.066   0.015
   0.875   4.000   0.000   0.230   0.045   0.354   0.062   0.016
   0.900   4.000   0.000   0.224   0.049   0.357   0.058   0.019
   0.925   4.000   0.000   0.218   0.052   0.360   0.054   0.022
   0.950   4.000   0.000   0.212   0.054   0.362   0.050   0.026
   0.975   4.000   0.000   0.207   0.056   0.364   0.047   0.030
   1.000   4.000   0.000   0.202   0.057   0.365   0.044   0.036
