  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.118   0.128   0.250
   0.025  23.000   0.120   0.130   0.254
   0.050  23.000   0.121   0.131   0.256
   0.075  22.000   0.122   0.132   0.258
   0.100  22.000   0.122   0.132   0.258
   0.125  22.000   0.121   0.131   0.256
   0.150  22.000   0.120   0.130   0.254
   0.175  22.000   0.119   0.128   0.250
   0.200  22.000   0.117   0.126   0.246
   0.225  22.000   0.114   0.123   0.241
   0.250  22.000   0.112   0.120   0.236
   0.275  23.000   0.109   0.117   0.230
   0.300  23.000   0.106   0.114   0.224
   0.325  23.000   0.103   0.111   0.218
   0.350  23.000   0.101   0.108   0.212
   0.375  23.000   0.098   0.105   0.206
   0.400  22.000   0.095   0.102   0.201
   0.425  22.000   0.093   0.100   0.195
   0.450  22.000   0.090   0.097   0.190
   0.475  22.000   0.088   0.094   0.185
   0.500  21.000   0.086   0.092   0.181
   0.525  21.000   0.084   0.090   0.176
   0.550  21.000   0.082   0.088   0.172
   0.575  21.000   0.080   0.086   0.168
   0.600  21.000   0.078   0.084   0.165
   0.625  21.000   0.077   0.082   0.161
   0.650  21.000   0.075   0.081   0.158
   0.675  20.000   0.074   0.079   0.155
   0.700  20.000   0.073   0.078   0.152
   0.725  20.000   0.071   0.076   0.150
   0.750  20.000   0.070   0.075   0.147
   0.775  20.000   0.069   0.074   0.145
   0.800  21.000   0.068   0.073   0.143
   0.825  21.000   0.067   0.071   0.140
   0.850  21.000   0.066   0.070   0.138
   0.875  21.000   0.065   0.069   0.136
   0.900  21.000   0.065   0.068   0.134
   0.925  21.000   0.064   0.067   0.133
   0.950  21.000   0.063   0.066   0.131
   0.975  21.000   0.062   0.066   0.129
   1.000  22.000   0.062   0.065   0.129
