          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.58376E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14175E+02  0.21453E+02 -0.35627E+02  0.88749E+01 -0.45575E+01  0.84365E+01      982.00
  0.22886E-01  0.58537E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.14773E+02  0.20879E+02 -0.35652E+02  0.88296E+01 -0.47874E+01  0.88711E+01      982.00
  0.45726E-01  0.58867E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.15474E+02  0.20277E+02 -0.35751E+02  0.87533E+01 -0.50712E+01  0.94027E+01      982.00
  0.68500E-01  0.59311E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.16233E+02  0.19645E+02 -0.35879E+02  0.86386E+01 -0.54074E+01  0.10019E+02      982.00
  0.91185E-01  0.59740E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16924E+02  0.19051E+02 -0.35975E+02  0.84836E+01 -0.57238E+01  0.10636E+02      982.00
  0.11377E+00  0.60081E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17457E+02  0.18570E+02 -0.36027E+02  0.82789E+01 -0.59425E+01  0.11208E+02      982.00
  0.13625E+00  0.60347E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17815E+02  0.18238E+02 -0.36053E+02  0.80310E+01 -0.60315E+01  0.11755E+02      982.00
  0.15866E+00  0.60574E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18033E+02  0.18029E+02 -0.36062E+02  0.77479E+01 -0.60135E+01  0.12309E+02      982.00
  0.18098E+00  0.60779E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18137E+02  0.17921E+02 -0.36058E+02  0.74436E+01 -0.59104E+01  0.12879E+02      982.00
  0.20323E+00  0.60985E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18166E+02  0.17878E+02 -0.36044E+02  0.71207E+01 -0.57542E+01  0.13473E+02      982.00
