  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  20.000   0.112   0.114   0.227
   0.025  20.000   0.112   0.115   0.228
   0.050  24.000   0.112   0.115   0.228
   0.075  27.000   0.112   0.114   0.227
   0.100  26.000   0.111   0.114   0.226
   0.125  28.000   0.110   0.113   0.224
   0.150  27.000   0.108   0.112   0.222
   0.175  26.000   0.106   0.111   0.220
   0.200  27.000   0.103   0.110   0.216
   0.225  27.000   0.100   0.108   0.211
   0.250  27.000   0.097   0.105   0.205
   0.275  27.000   0.094   0.102   0.199
   0.300  28.000   0.091   0.099   0.193
   0.325  29.000   0.088   0.095   0.186
   0.350  29.000   0.085   0.092   0.180
   0.375  29.000   0.082   0.089   0.174
   0.400  29.000   0.079   0.086   0.168
   0.425  28.000   0.077   0.083   0.162
   0.450  27.000   0.074   0.080   0.157
   0.475  27.000   0.072   0.077   0.152
   0.500  27.000   0.070   0.075   0.147
   0.525  28.000   0.068   0.073   0.142
   0.550  28.000   0.066   0.070   0.138
   0.575  28.000   0.064   0.068   0.135
   0.600  28.000   0.063   0.067   0.131
   0.625  28.000   0.061   0.065   0.128
   0.650  28.000   0.060   0.063   0.125
   0.675  28.000   0.058   0.062   0.122
   0.700  29.000   0.057   0.061   0.119
   0.725  27.000   0.055   0.060   0.117
   0.750  27.000   0.054   0.059   0.115
   0.775  27.000   0.054   0.058   0.114
   0.800  28.000   0.053   0.058   0.113
   0.825  27.000   0.054   0.057   0.112
   0.850  28.000   0.054   0.056   0.111
   0.875  27.000   0.055   0.056   0.112
   0.900  25.000   0.056   0.056   0.112
   0.925  22.000   0.057   0.056   0.113
   0.950  22.000   0.058   0.057   0.114
   0.975  22.000   0.058   0.057   0.115
   1.000  22.000   0.059   0.058   0.116
