  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.000   0.126   0.166   0.000   0.006   0.171
   0.025   6.000   0.000   0.125   0.165   0.000   0.005   0.174
   0.050   6.000   0.000   0.124   0.164   0.000   0.005   0.177
   0.075   6.000   0.000   0.123   0.165   0.000   0.004   0.181
   0.100   6.000   0.000   0.122   0.168   0.000   0.004   0.184
   0.125   6.000   0.000   0.121   0.170   0.000   0.004   0.188
   0.150   6.000   0.000   0.120   0.173   0.000   0.003   0.190
   0.175   6.000   0.000   0.119   0.176   0.000   0.003   0.193
   0.200   6.000   0.000   0.118   0.178   0.000   0.003   0.195
   0.225   6.000   0.000   0.118   0.180   0.000   0.002   0.199
   0.250   6.000   0.000   0.119   0.182   0.000   0.002   0.204
   0.275   6.000   0.000   0.119   0.184   0.000   0.002   0.209
   0.300   6.000   0.000   0.120   0.186   0.000   0.002   0.215
   0.325   6.000   0.000   0.121   0.188   0.000   0.001   0.222
   0.350   6.000   0.000   0.122   0.190   0.000   0.001   0.228
   0.375   8.000   0.000   0.122   0.192   0.000   0.001   0.235
   0.400   8.000   0.000   0.123   0.195   0.000   0.001   0.242
   0.425   8.000   0.000   0.123   0.197   0.000   0.001   0.249
   0.450   8.000   0.000   0.123   0.200   0.000   0.000   0.255
   0.475   8.000   0.000   0.123   0.203   0.000   0.000   0.261
   0.500   8.000   0.000   0.122   0.206   0.000   0.000   0.268
   0.525   8.000   0.000   0.121   0.209   0.000   0.000   0.273
   0.550   8.000   0.000   0.120   0.212   0.000   0.000   0.279
   0.575   8.000   0.000   0.119   0.215   0.000   0.000   0.284
   0.600   8.000   0.000   0.117   0.218   0.000   0.000   0.289
   0.625   8.000   0.000   0.116   0.222   0.000   0.000   0.294
   0.650   8.000   0.000   0.114   0.225   0.000   0.000   0.299
   0.675   8.000   0.001   0.111   0.229   0.000   0.000   0.303
   0.700   8.000   0.001   0.109   0.233   0.000   0.000   0.308
   0.725   8.000   0.001   0.106   0.237   0.000   0.000   0.312
   0.750   8.000   0.001   0.102   0.241   0.000   0.000   0.316
   0.775   8.000   0.001   0.099   0.246   0.000   0.000   0.319
   0.800   8.000   0.001   0.095   0.250   0.000   0.000   0.323
   0.825   8.000   0.001   0.091   0.255   0.000   0.000   0.326
   0.850   8.000   0.001   0.086   0.260   0.000   0.000   0.330
   0.875   8.000   0.001   0.081   0.265   0.000   0.000   0.333
   0.900   8.000   0.001   0.076   0.270   0.000   0.000   0.336
   0.925   8.000   0.001   0.071   0.275   0.000   0.000   0.339
   0.950   8.000   0.002   0.065   0.280   0.000   0.000   0.342
   0.975   8.000   0.002   0.059   0.286   0.000   0.000   0.345
   1.000   8.000   0.002   0.053   0.291   0.000   0.000   0.348
