          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.58565E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15520E+02  0.22604E+02 -0.38124E+02  0.39960E+01 -0.48414E+01  0.11099E+01      982.00
  0.24412E-01  0.58408E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.15687E+02  0.22360E+02 -0.38047E+02  0.39534E+01 -0.48741E+01  0.98044E+00      982.00
  0.48839E-01  0.58356E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.15984E+02  0.22054E+02 -0.38038E+02  0.38780E+01 -0.49916E+01  0.89077E+00      982.00
  0.73283E-01  0.58439E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.16472E+02  0.21639E+02 -0.38111E+02  0.37950E+01 -0.52137E+01  0.86422E+00      982.00
  0.97739E-01  0.58647E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17152E+02  0.21096E+02 -0.38249E+02  0.36774E+01 -0.55666E+01  0.92206E+00      982.00
  0.12220E+00  0.58912E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17938E+02  0.20464E+02 -0.38401E+02  0.35223E+01 -0.59852E+01  0.10225E+01      982.00
  0.14664E+00  0.59110E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18655E+02  0.19851E+02 -0.38506E+02  0.33573E+01 -0.63105E+01  0.10761E+01      982.00
  0.17107E+00  0.59199E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19206E+02  0.19351E+02 -0.38556E+02  0.32091E+01 -0.64679E+01  0.10470E+01      982.00
  0.19549E+00  0.59229E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19583E+02  0.19007E+02 -0.38589E+02  0.30952E+01 -0.64768E+01  0.93870E+00      982.00
  0.21993E+00  0.59202E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19799E+02  0.18808E+02 -0.38607E+02  0.30173E+01 -0.63650E+01  0.75416E+00      982.00
  0.24438E+00  0.59171E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19915E+02  0.18701E+02 -0.38616E+02  0.29568E+01 -0.62691E+01  0.55013E+00      982.00
  0.26885E+00  0.59138E+02    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19957E+02  0.18666E+02 -0.38624E+02  0.29261E+01 -0.61536E+01  0.30985E+00      982.00
  0.29334E+00  0.59108E+02    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19933E+02  0.18696E+02 -0.38629E+02  0.29216E+01 -0.60411E+01  0.36009E-01      982.00
  0.31785E+00  0.59085E+02    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19863E+02  0.18770E+02 -0.38632E+02  0.29404E+01 -0.59432E+01 -0.26397E+00      982.00
  0.34237E+00  0.59047E+02    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19738E+02  0.18881E+02 -0.38619E+02  0.29833E+01 -0.58471E+01 -0.59722E+00      982.00
  0.36690E+00  0.59029E+02    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19579E+02  0.19032E+02 -0.38611E+02  0.30497E+01 -0.57529E+01 -0.96002E+00      982.00
  0.39143E+00  0.59000E+02    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19380E+02  0.19206E+02 -0.38586E+02  0.31390E+01 -0.56553E+01 -0.13490E+01      982.00
  0.41595E+00  0.58966E+02    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19152E+02  0.19396E+02 -0.38549E+02  0.32494E+01 -0.55522E+01 -0.17581E+01      982.00
  0.44047E+00  0.58941E+02    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18894E+02  0.19615E+02 -0.38508E+02  0.33847E+01 -0.54282E+01 -0.21917E+01      982.00
  0.46497E+00  0.58912E+02    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18608E+02  0.19846E+02 -0.38455E+02  0.35413E+01 -0.52836E+01 -0.26402E+01      982.00
  0.48944E+00  0.58911E+02    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18313E+02  0.20096E+02 -0.38408E+02  0.37190E+01 -0.51195E+01 -0.30976E+01      982.00
  0.51389E+00  0.58912E+02    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17995E+02  0.20357E+02 -0.38352E+02  0.39199E+01 -0.49250E+01 -0.35609E+01      982.00
  0.53831E+00  0.58943E+02    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17675E+02  0.20631E+02 -0.38305E+02  0.41391E+01 -0.47046E+01 -0.40204E+01      982.00
