  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.120   0.085   0.016   0.128   0.064   0.054
   0.025   7.000   0.116   0.083   0.016   0.124   0.066   0.052
   0.050   7.000   0.114   0.082   0.015   0.120   0.071   0.051
   0.075   7.000   0.112   0.083   0.015   0.115   0.077   0.051
   0.100   7.000   0.110   0.084   0.014   0.108   0.084   0.053
   0.125   7.000   0.107   0.085   0.013   0.101   0.092   0.054
   0.150   7.000   0.103   0.087   0.012   0.095   0.099   0.055
   0.175   7.000   0.099   0.089   0.011   0.092   0.105   0.055
   0.200   7.000   0.096   0.092   0.010   0.091   0.110   0.053
   0.225   7.000   0.093   0.096   0.009   0.093   0.116   0.051
   0.250   7.000   0.091   0.100   0.008   0.097   0.121   0.049
   0.275   7.000   0.090   0.104   0.008   0.102   0.126   0.047
   0.300   7.000   0.089   0.108   0.007   0.108   0.132   0.044
   0.325   6.000   0.089   0.113   0.007   0.114   0.137   0.042
   0.350   6.000   0.089   0.117   0.007   0.122   0.142   0.039
   0.375   6.000   0.089   0.122   0.006   0.129   0.146   0.037
   0.400   6.000   0.089   0.126   0.006   0.137   0.151   0.035
   0.425   6.000   0.089   0.131   0.006   0.145   0.155   0.032
   0.450   5.000   0.089   0.135   0.006   0.153   0.158   0.031
   0.475   5.000   0.089   0.139   0.005   0.162   0.161   0.029
   0.500   5.000   0.088   0.143   0.005   0.170   0.163   0.028
   0.525   5.000   0.088   0.146   0.005   0.178   0.164   0.028
   0.550   4.000   0.086   0.149   0.004   0.185   0.165   0.028
   0.575   4.000   0.085   0.152   0.004   0.193   0.165   0.029
   0.600   4.000   0.083   0.155   0.004   0.199   0.165   0.031
   0.625   4.000   0.081   0.157   0.003   0.206   0.164   0.034
   0.650   6.000   0.078   0.159   0.003   0.212   0.163   0.037
   0.675   7.000   0.075   0.161   0.003   0.218   0.161   0.042
   0.700   7.000   0.072   0.162   0.002   0.223   0.158   0.047
   0.725   7.000   0.068   0.163   0.002   0.228   0.156   0.053
   0.750   7.000   0.064   0.164   0.002   0.233   0.153   0.059
   0.775   7.000   0.060   0.165   0.001   0.237   0.149   0.066
   0.800   7.000   0.055   0.165   0.001   0.241   0.146   0.073
   0.825   7.000   0.051   0.165   0.001   0.245   0.142   0.081
   0.850   7.000   0.047   0.165   0.001   0.248   0.139   0.088
   0.875   7.000   0.042   0.164   0.000   0.251   0.135   0.096
   0.900   7.000   0.038   0.164   0.000   0.254   0.131   0.104
   0.925   7.000   0.034   0.162   0.000   0.256   0.127   0.110
   0.950   7.000   0.030   0.161   0.000   0.258   0.123   0.117
   0.975   7.000   0.026   0.159   0.000   0.259   0.119   0.123
   1.000   7.000   0.022   0.157   0.000   0.261   0.115   0.129
