  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.128   0.133   0.263
   0.025  24.000   0.130   0.134   0.265
   0.050  20.000   0.131   0.134   0.267
   0.075  19.000   0.132   0.136   0.270
   0.100  21.000   0.132   0.138   0.273
   0.125  21.000   0.132   0.140   0.275
   0.150  21.000   0.131   0.140   0.275
   0.175  21.000   0.130   0.140   0.274
   0.200  21.000   0.129   0.139   0.272
   0.225  22.000   0.127   0.137   0.268
   0.250  22.000   0.124   0.135   0.264
   0.275  22.000   0.122   0.132   0.259
   0.300  22.000   0.119   0.129   0.253
   0.325  23.000   0.116   0.126   0.247
   0.350  23.000   0.113   0.123   0.240
   0.375  23.000   0.110   0.119   0.234
   0.400  23.000   0.107   0.116   0.227
   0.425  23.000   0.104   0.113   0.221
   0.450  23.000   0.102   0.110   0.215
   0.475  23.000   0.099   0.107   0.209
   0.500  23.000   0.096   0.104   0.203
   0.525  22.000   0.094   0.101   0.198
   0.550  22.000   0.092   0.099   0.193
   0.575  22.000   0.090   0.096   0.189
   0.600  22.000   0.088   0.094   0.184
   0.625  22.000   0.086   0.092   0.181
   0.650  22.000   0.084   0.090   0.177
   0.675  23.000   0.083   0.089   0.174
   0.700  23.000   0.081   0.087   0.171
   0.725  21.000   0.080   0.086   0.168
   0.750  21.000   0.079   0.085   0.166
   0.775  21.000   0.078   0.083   0.164
   0.800  21.000   0.077   0.082   0.162
   0.825  20.000   0.076   0.081   0.160
   0.850  20.000   0.075   0.081   0.158
   0.875  20.000   0.075   0.080   0.156
   0.900  20.000   0.074   0.079   0.155
   0.925  20.000   0.073   0.078   0.154
   0.950  20.000   0.074   0.079   0.154
   0.975  20.000   0.074   0.079   0.155
   1.000  20.000   0.074   0.079   0.156
