  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.095   0.101   0.199
   0.025  21.000   0.096   0.102   0.200
   0.050  22.000   0.098   0.101   0.201
   0.075  21.000   0.099   0.101   0.201
   0.100  22.000   0.100   0.101   0.202
   0.125  22.000   0.100   0.101   0.202
   0.150  25.000   0.100   0.102   0.203
   0.175  27.000   0.099   0.102   0.203
   0.200  27.000   0.098   0.102   0.202
   0.225  27.000   0.096   0.102   0.200
   0.250  27.000   0.094   0.101   0.198
   0.275  27.000   0.092   0.099   0.194
   0.300  29.000   0.089   0.097   0.189
   0.325  29.000   0.087   0.094   0.184
   0.350  29.000   0.084   0.091   0.178
   0.375  28.000   0.081   0.088   0.173
   0.400  28.000   0.079   0.086   0.167
   0.425  28.000   0.076   0.083   0.162
   0.450  29.000   0.074   0.080   0.157
   0.475  29.000   0.072   0.078   0.152
   0.500  29.000   0.069   0.076   0.148
   0.525  28.000   0.067   0.073   0.143
   0.550  28.000   0.066   0.072   0.140
   0.575  29.000   0.064   0.070   0.137
   0.600  29.000   0.063   0.068   0.134
   0.625  28.000   0.062   0.067   0.131
   0.650  27.000   0.062   0.066   0.129
   0.675  26.000   0.062   0.065   0.128
   0.700  27.000   0.062   0.064   0.127
   0.725  27.000   0.062   0.063   0.126
   0.750  26.000   0.063   0.063   0.126
   0.775  22.000   0.064   0.063   0.126
   0.800  21.000   0.064   0.063   0.126
   0.825  21.000   0.064   0.063   0.127
   0.850  22.000   0.064   0.063   0.127
   0.875  23.000   0.064   0.064   0.128
   0.900  23.000   0.064   0.064   0.129
   0.925  23.000   0.064   0.065   0.129
   0.950  22.000   0.064   0.065   0.130
   0.975  22.000   0.063   0.066   0.130
   1.000  22.000   0.063   0.066   0.131
