  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.128   0.122   0.247
   0.025  24.000   0.127   0.122   0.247
   0.050  25.000   0.126   0.121   0.245
   0.075  23.000   0.122   0.120   0.242
   0.100  20.000   0.119   0.119   0.237
   0.125  15.000   0.115   0.117   0.232
   0.150  16.000   0.112   0.116   0.230
   0.175  18.000   0.111   0.117   0.230
   0.200  19.000   0.110   0.117   0.230
   0.225  21.000   0.109   0.117   0.230
   0.250  21.000   0.108   0.116   0.228
   0.275  21.000   0.107   0.115   0.225
   0.300  21.000   0.105   0.113   0.222
   0.325  22.000   0.103   0.111   0.217
   0.350  22.000   0.101   0.109   0.213
   0.375  23.000   0.098   0.106   0.207
   0.400  22.000   0.096   0.103   0.202
   0.425  22.000   0.093   0.100   0.197
   0.450  22.000   0.091   0.098   0.191
   0.475  22.000   0.088   0.095   0.186
   0.500  21.000   0.086   0.093   0.182
   0.525  21.000   0.084   0.091   0.178
   0.550  21.000   0.082   0.089   0.174
   0.575  21.000   0.080   0.087   0.170
   0.600  19.000   0.079   0.086   0.167
   0.625  19.000   0.078   0.084   0.165
   0.650  19.000   0.076   0.083   0.163
   0.675  19.000   0.076   0.082   0.161
   0.700  19.000   0.075   0.081   0.159
   0.725  19.000   0.074   0.081   0.158
   0.750  19.000   0.074   0.080   0.156
   0.775  20.000   0.073   0.079   0.155
   0.800  20.000   0.073   0.079   0.154
   0.825  20.000   0.072   0.078   0.153
   0.850  21.000   0.072   0.078   0.152
   0.875  21.000   0.072   0.077   0.152
   0.900  21.000   0.071   0.077   0.151
   0.925  21.000   0.071   0.077   0.150
   0.950  21.000   0.071   0.076   0.149
   0.975  21.000   0.070   0.076   0.148
   1.000  21.000   0.070   0.075   0.148
