  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  28.000   0.145   0.139   0.282
   0.025  30.000   0.148   0.141   0.286
   0.050  30.000   0.150   0.142   0.288
   0.075  30.000   0.151   0.142   0.289
   0.100  30.000   0.151   0.141   0.288
   0.125  30.000   0.150   0.140   0.285
   0.150  30.000   0.148   0.137   0.281
   0.175  30.000   0.145   0.134   0.275
   0.200  30.000   0.141   0.131   0.268
   0.225  28.000   0.137   0.127   0.260
   0.250  26.000   0.133   0.122   0.251
   0.275  26.000   0.128   0.118   0.242
   0.300  26.000   0.122   0.114   0.233
   0.325  26.000   0.117   0.110   0.224
   0.350  28.000   0.112   0.106   0.215
   0.375  28.000   0.107   0.102   0.206
   0.400  28.000   0.102   0.098   0.198
   0.425  27.000   0.097   0.095   0.191
   0.450  26.000   0.093   0.091   0.184
   0.475  26.000   0.089   0.088   0.177
   0.500  26.000   0.086   0.086   0.172
   0.525  27.000   0.083   0.083   0.166
   0.550  27.000   0.081   0.081   0.161
   0.575  25.000   0.078   0.079   0.157
   0.600  26.000   0.076   0.077   0.153
   0.625  25.000   0.074   0.075   0.150
   0.650  26.000   0.073   0.073   0.146
   0.675  26.000   0.071   0.072   0.143
   0.700  26.000   0.070   0.070   0.140
   0.725  26.000   0.068   0.069   0.138
   0.750  26.000   0.067   0.068   0.135
   0.775  26.000   0.066   0.067   0.133
   0.800  28.000   0.065   0.066   0.131
   0.825  28.000   0.064   0.065   0.129
   0.850  28.000   0.063   0.064   0.127
   0.875  28.000   0.062   0.063   0.125
   0.900  28.000   0.061   0.062   0.124
   0.925  28.000   0.060   0.061   0.122
   0.950  28.000   0.060   0.061   0.122
   0.975  28.000   0.060   0.061   0.122
   1.000  28.000   0.060   0.061   0.122
