  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.172   0.010   0.122   0.010   0.000   0.174
   0.025   7.000   0.168   0.010   0.119   0.007   0.000   0.177
   0.050   7.000   0.163   0.010   0.116   0.005   0.000   0.178
   0.075   7.000   0.159   0.009   0.114   0.004   0.000   0.180
   0.100   7.000   0.155   0.009   0.113   0.003   0.000   0.182
   0.125   7.000   0.152   0.008   0.112   0.002   0.000   0.184
   0.150   8.000   0.149   0.008   0.111   0.002   0.000   0.187
   0.175   7.000   0.147   0.007   0.112   0.002   0.000   0.191
   0.200   7.000   0.146   0.007   0.112   0.001   0.000   0.196
   0.225   7.000   0.145   0.006   0.113   0.001   0.000   0.202
   0.250   7.000   0.144   0.006   0.115   0.001   0.000   0.208
   0.275   7.000   0.144   0.006   0.116   0.001   0.000   0.214
   0.300   7.000   0.145   0.006   0.118   0.001   0.000   0.221
   0.325   7.000   0.145   0.005   0.120   0.001   0.000   0.228
   0.350   8.000   0.146   0.005   0.123   0.000   0.000   0.235
   0.375   8.000   0.147   0.005   0.125   0.000   0.000   0.242
   0.400   8.000   0.149   0.005   0.128   0.000   0.000   0.249
   0.425   8.000   0.150   0.005   0.130   0.000   0.000   0.256
   0.450   8.000   0.151   0.005   0.133   0.000   0.000   0.262
   0.475   8.000   0.153   0.005   0.136   0.000   0.000   0.269
   0.500   8.000   0.154   0.005   0.138   0.000   0.000   0.275
   0.525   8.000   0.155   0.004   0.141   0.000   0.000   0.281
   0.550   8.000   0.156   0.004   0.144   0.000   0.000   0.286
   0.575   9.000   0.157   0.004   0.146   0.000   0.000   0.291
   0.600   9.000   0.158   0.004   0.149   0.000   0.000   0.296
   0.625   9.000   0.159   0.004   0.152   0.000   0.000   0.301
   0.650   9.000   0.159   0.004   0.154   0.000   0.000   0.305
   0.675   9.000   0.160   0.004   0.157   0.000   0.000   0.309
   0.700   9.000   0.160   0.004   0.159   0.000   0.000   0.313
   0.725   9.000   0.160   0.003   0.162   0.000   0.000   0.316
   0.750   9.000   0.160   0.003   0.165   0.000   0.000   0.320
   0.775   9.000   0.160   0.003   0.168   0.000   0.000   0.323
   0.800   9.000   0.160   0.003   0.171   0.000   0.000   0.326
   0.825   9.000   0.159   0.003   0.173   0.000   0.000   0.329
   0.850   9.000   0.159   0.002   0.176   0.000   0.000   0.331
   0.875   9.000   0.158   0.002   0.179   0.000   0.000   0.334
   0.900   9.000   0.156   0.002   0.183   0.000   0.000   0.336
   0.925   9.000   0.155   0.002   0.186   0.000   0.000   0.338
   0.950   9.000   0.153   0.002   0.189   0.000   0.000   0.340
   0.975   9.000   0.151   0.001   0.193   0.000   0.000   0.342
   1.000   9.000   0.149   0.001   0.196   0.000   0.000   0.342
