  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  16.000   0.108   0.112   0.222
   0.025  17.000   0.111   0.115   0.228
   0.050  20.000   0.115   0.119   0.236
   0.075  20.000   0.118   0.123   0.243
   0.100  20.000   0.120   0.126   0.248
   0.125  21.000   0.121   0.127   0.251
   0.150  21.000   0.122   0.128   0.253
   0.175  21.000   0.122   0.129   0.253
   0.200  22.000   0.121   0.129   0.253
   0.225  22.000   0.120   0.128   0.251
   0.250  22.000   0.118   0.127   0.249
   0.275  23.000   0.117   0.126   0.246
   0.300  23.000   0.115   0.124   0.243
   0.325  23.000   0.113   0.122   0.239
   0.350  23.000   0.111   0.120   0.234
   0.375  23.000   0.109   0.118   0.230
   0.400  22.000   0.106   0.115   0.225
   0.425  22.000   0.104   0.113   0.221
   0.450  22.000   0.102   0.110   0.216
   0.475  22.000   0.100   0.108   0.211
   0.500  21.000   0.097   0.106   0.207
   0.525  21.000   0.095   0.103   0.202
   0.550  21.000   0.093   0.101   0.198
   0.575  20.000   0.091   0.099   0.194
   0.600  20.000   0.089   0.097   0.190
   0.625  20.000   0.088   0.095   0.186
   0.650  20.000   0.086   0.093   0.182
   0.675  20.000   0.084   0.091   0.179
   0.700  19.000   0.083   0.090   0.176
   0.725  19.000   0.082   0.088   0.172
   0.750  19.000   0.080   0.087   0.170
   0.775  19.000   0.079   0.085   0.167
   0.800  19.000   0.078   0.084   0.164
   0.825  19.000   0.077   0.083   0.162
   0.850  19.000   0.076   0.082   0.160
   0.875  19.000   0.075   0.080   0.158
   0.900  20.000   0.074   0.079   0.156
   0.925  20.000   0.073   0.078   0.154
   0.950  20.000   0.072   0.078   0.152
   0.975  20.000   0.072   0.078   0.152
   1.000  20.000   0.073   0.078   0.152
