  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.133   0.125   0.254
   0.025  25.000   0.134   0.126   0.257
   0.050  26.000   0.133   0.127   0.258
   0.075  25.000   0.132   0.128   0.258
   0.100  25.000   0.131   0.127   0.256
   0.125  27.000   0.129   0.127   0.255
   0.150  27.000   0.128   0.126   0.253
   0.175  26.000   0.125   0.126   0.251
   0.200  26.000   0.123   0.125   0.248
   0.225  25.000   0.119   0.123   0.244
   0.250  27.000   0.116   0.120   0.238
   0.275  28.000   0.112   0.117   0.231
   0.300  28.000   0.108   0.113   0.223
   0.325  28.000   0.104   0.110   0.216
   0.350  29.000   0.100   0.106   0.208
   0.375  29.000   0.096   0.102   0.201
   0.400  29.000   0.093   0.099   0.194
   0.425  30.000   0.089   0.095   0.187
   0.450  30.000   0.086   0.092   0.181
   0.475  30.000   0.084   0.089   0.175
   0.500  30.000   0.081   0.086   0.169
   0.525  30.000   0.079   0.083   0.164
   0.550  30.000   0.077   0.081   0.160
   0.575  30.000   0.075   0.079   0.155
   0.600  30.000   0.073   0.077   0.151
   0.625  30.000   0.071   0.075   0.148
   0.650  30.000   0.070   0.073   0.144
   0.675  30.000   0.068   0.072   0.141
   0.700  30.000   0.067   0.070   0.138
   0.725  30.000   0.066   0.069   0.136
   0.750  30.000   0.064   0.067   0.133
   0.775  30.000   0.063   0.066   0.131
   0.800  30.000   0.062   0.065   0.129
   0.825  29.000   0.062   0.064   0.127
   0.850  27.000   0.061   0.063   0.125
   0.875  27.000   0.061   0.063   0.125
   0.900  27.000   0.061   0.063   0.125
   0.925  27.000   0.061   0.063   0.125
   0.950  27.000   0.061   0.063   0.125
   0.975  27.000   0.061   0.063   0.125
   1.000  27.000   0.061   0.063   0.125
