  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  27.000   0.139   0.150   0.294
   0.025  27.000   0.141   0.153   0.299
   0.050  27.000   0.143   0.155   0.302
   0.075  28.000   0.143   0.155   0.304
   0.100  28.000   0.143   0.155   0.304
   0.125  28.000   0.143   0.154   0.302
   0.150  27.000   0.141   0.153   0.299
   0.175  27.000   0.139   0.150   0.294
   0.200  27.000   0.137   0.147   0.289
   0.225  27.000   0.134   0.144   0.282
   0.250  26.000   0.130   0.141   0.275
   0.275  25.000   0.127   0.137   0.268
   0.300  24.000   0.124   0.133   0.261
   0.325  26.000   0.120   0.129   0.253
   0.350  26.000   0.117   0.125   0.246
   0.375  26.000   0.114   0.121   0.238
   0.400  26.000   0.111   0.117   0.231
   0.425  24.000   0.108   0.113   0.224
   0.450  24.000   0.106   0.110   0.217
   0.475  24.000   0.103   0.107   0.211
   0.500  24.000   0.102   0.104   0.206
   0.525  21.000   0.100   0.102   0.202
   0.550  21.000   0.099   0.100   0.199
   0.575  21.000   0.097   0.099   0.197
   0.600  19.000   0.096   0.098   0.194
   0.625  21.000   0.094   0.097   0.192
   0.650  21.000   0.092   0.096   0.190
   0.675  21.000   0.091   0.095   0.188
   0.700  21.000   0.089   0.094   0.186
   0.725  21.000   0.088   0.093   0.184
   0.750  21.000   0.086   0.092   0.181
   0.775  21.000   0.085   0.091   0.179
   0.800  20.000   0.084   0.090   0.177
   0.825  20.000   0.083   0.089   0.174
   0.850  20.000   0.082   0.088   0.172
   0.875  20.000   0.080   0.087   0.170
   0.900  22.000   0.079   0.086   0.168
   0.925  22.000   0.078   0.085   0.166
   0.950  22.000   0.078   0.085   0.166
   0.975  22.000   0.078   0.085   0.166
   1.000  22.000   0.078   0.085   0.165
