  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.417
   0.025  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.407
   0.050  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.401
   0.075  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.398
   0.100  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.398
   0.125  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.401
   0.150  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.408
   0.175  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.416
   0.200  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.427
   0.225  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.440
   0.250  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.453
   0.275  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.468
   0.300  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.482
   0.325  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.497
   0.350  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.512
   0.375  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.527
   0.400  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.541
   0.425  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.554
   0.450  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.567
   0.475  12.000   0.000   0.000   0.000   0.000   0.000   0.000   0.578
   0.500  12.000   0.000   0.000   0.000   0.001   0.000   0.000   0.588
   0.525  12.000   0.000   0.000   0.000   0.001   0.000   0.000   0.595
   0.550  12.000   0.000   0.000   0.000   0.001   0.000   0.000   0.601
   0.575  12.000   0.000   0.000   0.000   0.002   0.000   0.001   0.605
   0.600  12.000   0.000   0.000   0.000   0.002   0.000   0.001   0.609
   0.625  12.000   0.000   0.000   0.000   0.003   0.000   0.001   0.612
   0.650  11.000   0.000   0.000   0.000   0.004   0.000   0.002   0.615
   0.675  12.000   0.000   0.000   0.000   0.006   0.000   0.003   0.617
   0.700  12.000   0.000   0.000   0.000   0.008   0.000   0.004   0.619
   0.725  12.000   0.000   0.000   0.000   0.010   0.000   0.005   0.620
   0.750  11.000   0.000   0.000   0.000   0.013   0.000   0.007   0.620
   0.775  11.000   0.000   0.000   0.000   0.016   0.000   0.009   0.620
   0.800  11.000   0.000   0.001   0.000   0.019   0.000   0.011   0.618
   0.825  11.000   0.000   0.001   0.000   0.023   0.000   0.014   0.615
   0.850  11.000   0.000   0.001   0.000   0.028   0.000   0.018   0.612
   0.875  11.000   0.000   0.001   0.000   0.032   0.000   0.022   0.607
   0.900  11.000   0.000   0.001   0.001   0.037   0.000   0.026   0.602
   0.925  11.000   0.000   0.002   0.001   0.042   0.000   0.031   0.596
   0.950  11.000   0.000   0.002   0.001   0.046   0.000   0.035   0.587
   0.975  11.000   0.000   0.002   0.001   0.051   0.000   0.040   0.577
   1.000  11.000   0.000   0.003   0.002   0.055   0.000   0.044   0.568
