  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  20.000   0.122   0.119   0.239
   0.025  20.000   0.124   0.121   0.244
   0.050  20.000   0.126   0.123   0.248
   0.075  25.000   0.127   0.125   0.252
   0.100  25.000   0.127   0.127   0.255
   0.125  26.000   0.126   0.129   0.256
   0.150  28.000   0.125   0.129   0.255
   0.175  28.000   0.122   0.128   0.253
   0.200  28.000   0.119   0.126   0.248
   0.225  28.000   0.116   0.123   0.242
   0.250  27.000   0.112   0.119   0.234
   0.275  27.000   0.108   0.115   0.227
   0.300  27.000   0.104   0.111   0.218
   0.325  28.000   0.100   0.107   0.210
   0.350  28.000   0.096   0.103   0.203
   0.375  28.000   0.093   0.099   0.195
   0.400  28.000   0.090   0.096   0.188
   0.425  28.000   0.086   0.092   0.181
   0.450  29.000   0.084   0.089   0.175
   0.475  30.000   0.081   0.086   0.170
   0.500  30.000   0.079   0.084   0.164
   0.525  30.000   0.076   0.081   0.159
   0.550  30.000   0.074   0.079   0.155
   0.575  30.000   0.072   0.077   0.151
   0.600  30.000   0.071   0.075   0.147
   0.625  30.000   0.069   0.073   0.143
   0.650  30.000   0.068   0.071   0.140
   0.675  30.000   0.066   0.070   0.137
   0.700  30.000   0.065   0.068   0.134
   0.725  30.000   0.064   0.067   0.132
   0.750  30.000   0.063   0.066   0.129
   0.775  28.000   0.062   0.064   0.127
   0.800  28.000   0.061   0.063   0.125
   0.825  28.000   0.060   0.062   0.123
   0.850  28.000   0.059   0.061   0.122
   0.875  28.000   0.059   0.062   0.122
   0.900  28.000   0.059   0.062   0.122
   0.925  28.000   0.059   0.062   0.122
   0.950  28.000   0.060   0.062   0.122
   0.975  28.000   0.060   0.062   0.122
   1.000  28.000   0.060   0.062   0.122
