  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   9.000   0.001   0.049   0.000   0.228   0.000   0.029   0.214
   0.025   9.000   0.001   0.051   0.000   0.221   0.000   0.028   0.210
   0.050   9.000   0.001   0.054   0.000   0.214   0.000   0.027   0.207
   0.075   9.000   0.001   0.057   0.000   0.208   0.000   0.027   0.203
   0.100   9.000   0.001   0.061   0.000   0.202   0.000   0.027   0.200
   0.125   9.000   0.001   0.064   0.000   0.198   0.000   0.027   0.199
   0.150   9.000   0.001   0.068   0.000   0.196   0.000   0.027   0.199
   0.175   9.000   0.001   0.071   0.000   0.194   0.000   0.028   0.203
   0.200   9.000   0.001   0.075   0.000   0.194   0.000   0.029   0.208
   0.225   9.000   0.001   0.078   0.000   0.196   0.000   0.029   0.216
   0.250   9.000   0.001   0.081   0.000   0.197   0.000   0.030   0.225
   0.275   9.000   0.001   0.084   0.000   0.200   0.000   0.031   0.234
   0.300   9.000   0.001   0.086   0.000   0.202   0.000   0.032   0.244
   0.325   9.000   0.001   0.089   0.000   0.205   0.000   0.032   0.255
   0.350   9.000   0.001   0.091   0.000   0.208   0.000   0.033   0.265
   0.375   9.000   0.001   0.092   0.000   0.211   0.000   0.033   0.275
   0.400   9.000   0.001   0.094   0.000   0.213   0.000   0.034   0.285
   0.425   9.000   0.001   0.095   0.000   0.215   0.000   0.034   0.294
   0.450  10.000   0.001   0.096   0.000   0.217   0.000   0.035   0.302
   0.475  10.000   0.001   0.097   0.000   0.219   0.000   0.035   0.310
   0.500  10.000   0.001   0.098   0.000   0.221   0.000   0.035   0.318
   0.525  10.000   0.002   0.098   0.000   0.223   0.000   0.035   0.325
   0.550  10.000   0.002   0.099   0.000   0.224   0.000   0.035   0.332
   0.575  10.000   0.002   0.100   0.000   0.226   0.000   0.036   0.338
   0.600  10.000   0.002   0.100   0.000   0.227   0.000   0.036   0.344
   0.625  10.000   0.002   0.100   0.000   0.228   0.000   0.036   0.349
   0.650  10.000   0.002   0.101   0.000   0.229   0.000   0.036   0.354
   0.675  10.000   0.002   0.101   0.000   0.230   0.000   0.036   0.359
   0.700  10.000   0.002   0.101   0.000   0.231   0.000   0.036   0.363
   0.725  10.000   0.002   0.102   0.000   0.232   0.000   0.036   0.367
   0.750  10.000   0.002   0.102   0.000   0.232   0.000   0.036   0.370
   0.775  10.000   0.002   0.102   0.000   0.233   0.000   0.036   0.374
   0.800  10.000   0.002   0.102   0.000   0.234   0.000   0.036   0.377
   0.825  10.000   0.002   0.102   0.000   0.234   0.000   0.036   0.380
   0.850  10.000   0.002   0.103   0.000   0.235   0.000   0.036   0.382
   0.875  10.000   0.002   0.103   0.000   0.235   0.000   0.036   0.382
   0.900  10.000   0.002   0.103   0.000   0.235   0.000   0.036   0.382
   0.925  10.000   0.002   0.103   0.000   0.235   0.000   0.036   0.382
   0.950  10.000   0.002   0.103   0.000   0.235   0.000   0.036   0.382
   0.975  10.000   0.002   0.103   0.000   0.235   0.000   0.036   0.381
   1.000  10.000   0.002   0.103   0.000   0.235   0.000   0.036   0.381
