  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.096   0.000   0.187   0.003   0.017   0.071   0.130
   0.025   7.000   0.095   0.000   0.177   0.004   0.013   0.069   0.132
   0.050   7.000   0.092   0.000   0.167   0.005   0.010   0.066   0.131
   0.075   7.000   0.089   0.000   0.159   0.005   0.009   0.065   0.129
   0.100   6.000   0.088   0.000   0.153   0.006   0.007   0.065   0.128
   0.125   6.000   0.087   0.000   0.148   0.007   0.007   0.066   0.127
   0.150   7.000   0.087   0.000   0.144   0.008   0.006   0.068   0.128
   0.175   7.000   0.088   0.000   0.141   0.009   0.006   0.069   0.129
   0.200   7.000   0.089   0.000   0.140   0.009   0.006   0.071   0.132
   0.225   7.000   0.091   0.000   0.139   0.010   0.005   0.073   0.135
   0.250   7.000   0.093   0.000   0.138   0.010   0.005   0.075   0.139
   0.275   7.000   0.095   0.001   0.138   0.011   0.005   0.077   0.143
   0.300   7.000   0.098   0.001   0.139   0.011   0.005   0.079   0.148
   0.325   7.000   0.101   0.001   0.140   0.012   0.005   0.081   0.154
   0.350   7.000   0.104   0.001   0.141   0.012   0.006   0.082   0.159
   0.375   7.000   0.107   0.001   0.142   0.012   0.006   0.084   0.165
   0.400   8.000   0.110   0.001   0.144   0.013   0.006   0.085   0.171
   0.425   8.000   0.113   0.001   0.146   0.013   0.006   0.086   0.177
   0.450   8.000   0.116   0.001   0.148   0.013   0.006   0.086   0.183
   0.475   8.000   0.119   0.001   0.149   0.013   0.006   0.087   0.190
   0.500   8.000   0.122   0.001   0.151   0.013   0.006   0.087   0.196
   0.525   8.000   0.125   0.001   0.153   0.013   0.006   0.086   0.202
   0.550   8.000   0.128   0.001   0.155   0.013   0.005   0.085   0.209
   0.575   8.000   0.130   0.002   0.157   0.013   0.005   0.084   0.215
   0.600   8.000   0.133   0.002   0.159   0.013   0.005   0.082   0.221
   0.625   8.000   0.135   0.002   0.161   0.012   0.005   0.080   0.228
   0.650   8.000   0.138   0.002   0.163   0.012   0.005   0.078   0.234
   0.675   8.000   0.140   0.002   0.164   0.012   0.005   0.075   0.241
   0.700   9.000   0.142   0.002   0.166   0.011   0.004   0.072   0.247
   0.725   9.000   0.144   0.002   0.168   0.011   0.004   0.068   0.254
   0.750   9.000   0.146   0.002   0.170   0.011   0.004   0.065   0.261
   0.775   9.000   0.148   0.002   0.172   0.010   0.003   0.060   0.267
   0.800   9.000   0.149   0.002   0.174   0.010   0.003   0.056   0.274
   0.825   9.000   0.151   0.002   0.176   0.009   0.003   0.051   0.281
   0.850   8.000   0.153   0.002   0.177   0.008   0.002   0.046   0.288
   0.875   8.000   0.154   0.002   0.179   0.008   0.002   0.041   0.294
   0.900   8.000   0.156   0.002   0.181   0.007   0.002   0.036   0.301
   0.925   7.000   0.156   0.002   0.182   0.006   0.001   0.031   0.305
   0.950   7.000   0.156   0.002   0.183   0.005   0.001   0.027   0.310
   0.975   8.000   0.156   0.002   0.184   0.004   0.001   0.022   0.314
   1.000   8.000   0.156   0.002   0.185   0.004   0.001   0.018   0.318
