  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.049   0.000   0.241   0.088   0.000   0.119
   0.025   5.000   0.046   0.000   0.245   0.085   0.000   0.123
   0.050   5.000   0.042   0.000   0.251   0.082   0.000   0.129
   0.075   5.000   0.038   0.000   0.257   0.078   0.000   0.138
   0.100   5.000   0.034   0.000   0.261   0.074   0.000   0.147
   0.125   5.000   0.030   0.000   0.263   0.069   0.000   0.154
   0.150   5.000   0.026   0.000   0.263   0.066   0.000   0.159
   0.175   5.000   0.021   0.000   0.263   0.063   0.000   0.163
   0.200   5.000   0.017   0.001   0.263   0.061   0.000   0.167
   0.225   5.000   0.014   0.002   0.263   0.060   0.000   0.171
   0.250   5.000   0.011   0.003   0.264   0.060   0.000   0.176
   0.275   5.000   0.009   0.005   0.264   0.059   0.000   0.181
   0.300   5.000   0.007   0.008   0.263   0.059   0.000   0.187
   0.325   5.000   0.006   0.012   0.262   0.059   0.000   0.193
   0.350   6.000   0.004   0.016   0.260   0.058   0.000   0.199
   0.375   6.000   0.004   0.022   0.258   0.057   0.000   0.205
   0.400   6.000   0.003   0.027   0.256   0.056   0.000   0.211
   0.425   6.000   0.002   0.034   0.254   0.055   0.000   0.218
   0.450   6.000   0.002   0.040   0.252   0.053   0.000   0.224
   0.475   6.000   0.002   0.047   0.249   0.051   0.000   0.231
   0.500   7.000   0.002   0.053   0.247   0.049   0.000   0.238
   0.525   7.000   0.001   0.060   0.245   0.046   0.000   0.245
   0.550   7.000   0.001   0.067   0.242   0.043   0.000   0.251
   0.575   7.000   0.001   0.074   0.240   0.040   0.000   0.258
   0.600   7.000   0.001   0.080   0.238   0.037   0.000   0.265
   0.625   8.000   0.001   0.087   0.236   0.033   0.000   0.271
   0.650   8.000   0.001   0.093   0.233   0.030   0.000   0.278
   0.675   8.000   0.001   0.100   0.231   0.026   0.000   0.284
   0.700   8.000   0.001   0.106   0.229   0.023   0.000   0.290
   0.725   8.000   0.000   0.112   0.227   0.019   0.000   0.296
   0.750   8.000   0.000   0.118   0.224   0.016   0.000   0.301
   0.775   8.000   0.000   0.123   0.222   0.013   0.000   0.306
   0.800   7.000   0.000   0.129   0.219   0.010   0.000   0.311
   0.825   7.000   0.000   0.134   0.217   0.008   0.000   0.315
   0.850   8.000   0.000   0.139   0.214   0.006   0.000   0.319
   0.875   8.000   0.000   0.144   0.212   0.005   0.000   0.322
   0.900   9.000   0.000   0.148   0.209   0.003   0.000   0.326
   0.925   9.000   0.000   0.152   0.207   0.002   0.000   0.329
   0.950   9.000   0.000   0.156   0.205   0.002   0.000   0.331
   0.975   9.000   0.000   0.160   0.202   0.001   0.000   0.334
   1.000   9.000   0.000   0.163   0.200   0.001   0.000   0.336
