  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000  10.000   0.000   0.000   0.011   0.004   0.069   0.377
   0.025  10.000   0.000   0.000   0.011   0.005   0.071   0.369
   0.050  10.000   0.000   0.000   0.011   0.005   0.073   0.364
   0.075  11.000   0.000   0.000   0.012   0.005   0.076   0.360
   0.100  11.000   0.000   0.000   0.013   0.005   0.079   0.358
   0.125  11.000   0.001   0.000   0.014   0.005   0.082   0.358
   0.150  11.000   0.001   0.000   0.015   0.005   0.086   0.360
   0.175  11.000   0.001   0.000   0.017   0.006   0.090   0.363
   0.200  11.000   0.001   0.000   0.019   0.006   0.094   0.365
   0.225  12.000   0.001   0.000   0.020   0.006   0.097   0.362
   0.250  12.000   0.001   0.000   0.021   0.006   0.099   0.353
   0.275  12.000   0.001   0.000   0.023   0.006   0.102   0.346
   0.300  12.000   0.001   0.000   0.026   0.006   0.105   0.341
   0.325  11.000   0.001   0.000   0.028   0.005   0.107   0.340
   0.350  11.000   0.001   0.000   0.031   0.005   0.111   0.341
   0.375  11.000   0.001   0.000   0.034   0.005   0.114   0.344
   0.400  11.000   0.001   0.000   0.037   0.005   0.117   0.349
   0.425  11.000   0.001   0.000   0.040   0.004   0.120   0.354
   0.450  11.000   0.001   0.000   0.043   0.004   0.124   0.360
   0.475  11.000   0.001   0.000   0.045   0.004   0.127   0.365
   0.500  11.000   0.001   0.000   0.048   0.004   0.130   0.371
   0.525  11.000   0.001   0.000   0.050   0.004   0.133   0.377
   0.550  11.000   0.001   0.000   0.052   0.004   0.136   0.383
   0.575  11.000   0.001   0.000   0.054   0.004   0.139   0.388
   0.600  11.000   0.001   0.000   0.056   0.004   0.141   0.393
   0.625  11.000   0.001   0.000   0.058   0.004   0.144   0.397
   0.650  11.000   0.001   0.000   0.060   0.004   0.146   0.402
   0.675  11.000   0.002   0.000   0.062   0.004   0.149   0.405
   0.700  11.000   0.002   0.000   0.063   0.004   0.151   0.409
   0.725  11.000   0.002   0.000   0.065   0.004   0.153   0.412
   0.750  11.000   0.002   0.000   0.067   0.004   0.155   0.415
   0.775  11.000   0.002   0.000   0.068   0.004   0.157   0.418
   0.800  11.000   0.002   0.000   0.070   0.004   0.159   0.420
   0.825  11.000   0.002   0.000   0.071   0.004   0.161   0.423
   0.850  11.000   0.002   0.000   0.072   0.004   0.163   0.425
   0.875  11.000   0.002   0.000   0.074   0.004   0.164   0.427
   0.900  11.000   0.002   0.000   0.075   0.004   0.166   0.428
   0.925  11.000   0.002   0.000   0.076   0.004   0.167   0.427
   0.950  11.000   0.002   0.000   0.077   0.004   0.167   0.426
   0.975  11.000   0.002   0.000   0.078   0.004   0.168   0.425
   1.000  11.000   0.002   0.000   0.078   0.004   0.168   0.424
