  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.006   0.000   0.141   0.187   0.000   0.149
   0.025   6.000   0.006   0.000   0.140   0.181   0.000   0.155
   0.050   7.000   0.006   0.000   0.136   0.175   0.000   0.158
   0.075   8.000   0.005   0.000   0.131   0.168   0.000   0.157
   0.100   8.000   0.005   0.000   0.127   0.160   0.000   0.157
   0.125   8.000   0.005   0.000   0.125   0.153   0.000   0.158
   0.150   8.000   0.005   0.000   0.125   0.148   0.000   0.162
   0.175   8.000   0.005   0.000   0.125   0.144   0.000   0.167
   0.200   8.000   0.006   0.000   0.125   0.141   0.000   0.174
   0.225   8.000   0.006   0.000   0.126   0.140   0.000   0.181
   0.250   8.000   0.006   0.000   0.127   0.139   0.000   0.189
   0.275   8.000   0.007   0.000   0.128   0.138   0.000   0.198
   0.300   9.000   0.007   0.000   0.129   0.138   0.000   0.207
   0.325   9.000   0.007   0.000   0.129   0.139   0.000   0.216
   0.350   9.000   0.008   0.000   0.130   0.140   0.000   0.226
   0.375   9.000   0.008   0.000   0.131   0.141   0.000   0.235
   0.400   9.000   0.008   0.000   0.131   0.142   0.000   0.245
   0.425   9.000   0.008   0.000   0.132   0.143   0.000   0.254
   0.450   9.000   0.009   0.000   0.132   0.145   0.000   0.264
   0.475   9.000   0.009   0.000   0.133   0.146   0.000   0.273
   0.500   9.000   0.009   0.000   0.133   0.147   0.000   0.281
   0.525  10.000   0.009   0.000   0.134   0.148   0.000   0.290
   0.550  10.000   0.009   0.000   0.134   0.149   0.000   0.298
   0.575  10.000   0.009   0.000   0.134   0.150   0.000   0.305
   0.600  10.000   0.009   0.000   0.134   0.151   0.000   0.313
   0.625  10.000   0.009   0.000   0.134   0.152   0.000   0.320
   0.650  10.000   0.009   0.000   0.134   0.153   0.000   0.327
   0.675  10.000   0.009   0.000   0.134   0.153   0.000   0.333
   0.700  10.000   0.009   0.000   0.135   0.154   0.000   0.339
   0.725  10.000   0.009   0.000   0.135   0.154   0.000   0.345
   0.750  10.000   0.009   0.000   0.135   0.155   0.000   0.350
   0.775  11.000   0.009   0.000   0.135   0.155   0.000   0.355
   0.800  11.000   0.009   0.000   0.135   0.156   0.000   0.360
   0.825  11.000   0.009   0.000   0.135   0.156   0.000   0.364
   0.850  11.000   0.009   0.000   0.135   0.156   0.000   0.368
   0.875  11.000   0.009   0.000   0.135   0.157   0.000   0.372
   0.900  11.000   0.009   0.000   0.135   0.157   0.000   0.376
   0.925  11.000   0.009   0.000   0.134   0.156   0.000   0.377
   0.950  11.000   0.009   0.000   0.134   0.155   0.000   0.378
   0.975  11.000   0.009   0.000   0.134   0.155   0.000   0.378
   1.000  11.000   0.009   0.000   0.133   0.154   0.000   0.379
