  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   8.000   0.175   0.061   0.077   0.027   0.000   0.136
   0.025   8.000   0.169   0.061   0.077   0.020   0.000   0.139
   0.050   8.000   0.163   0.060   0.076   0.016   0.000   0.141
   0.075   8.000   0.159   0.059   0.077   0.013   0.000   0.142
   0.100   8.000   0.155   0.058   0.077   0.011   0.000   0.143
   0.125   8.000   0.153   0.057   0.077   0.010   0.000   0.145
   0.150   8.000   0.151   0.057   0.078   0.009   0.000   0.147
   0.175   8.000   0.151   0.057   0.078   0.008   0.000   0.151
   0.200   7.000   0.151   0.058   0.079   0.007   0.000   0.155
   0.225   7.000   0.152   0.059   0.080   0.007   0.000   0.160
   0.250   7.000   0.154   0.060   0.080   0.006   0.000   0.166
   0.275   7.000   0.156   0.061   0.080   0.006   0.000   0.172
   0.300   8.000   0.159   0.063   0.081   0.005   0.000   0.179
   0.325   8.000   0.161   0.065   0.080   0.005   0.000   0.187
   0.350   8.000   0.165   0.067   0.080   0.005   0.000   0.194
   0.375   8.000   0.168   0.069   0.079   0.004   0.000   0.202
   0.400   8.000   0.171   0.072   0.078   0.004   0.000   0.210
   0.425   8.000   0.174   0.074   0.076   0.003   0.000   0.218
   0.450   8.000   0.178   0.077   0.075   0.003   0.000   0.226
   0.475   8.000   0.181   0.080   0.072   0.002   0.000   0.234
   0.500   8.000   0.184   0.083   0.070   0.002   0.000   0.242
   0.525   8.000   0.187   0.086   0.067   0.002   0.000   0.249
   0.550   8.000   0.189   0.089   0.064   0.001   0.000   0.257
   0.575   8.000   0.192   0.092   0.061   0.001   0.000   0.264
   0.600   8.000   0.194   0.096   0.058   0.001   0.000   0.270
   0.625   8.000   0.196   0.099   0.055   0.001   0.000   0.277
   0.650   8.000   0.197   0.102   0.051   0.000   0.000   0.283
   0.675   8.000   0.199   0.106   0.048   0.000   0.000   0.288
   0.700   8.000   0.200   0.109   0.045   0.000   0.000   0.294
   0.725   7.000   0.201   0.112   0.043   0.000   0.000   0.298
   0.750   7.000   0.202   0.116   0.040   0.000   0.000   0.303
   0.775   7.000   0.202   0.119   0.038   0.000   0.000   0.307
   0.800   8.000   0.202   0.122   0.036   0.000   0.000   0.311
   0.825   9.000   0.202   0.125   0.034   0.000   0.000   0.314
   0.850   9.000   0.202   0.129   0.033   0.000   0.000   0.317
   0.875   9.000   0.202   0.131   0.031   0.000   0.000   0.320
   0.900   9.000   0.201   0.134   0.030   0.000   0.000   0.323
   0.925   9.000   0.201   0.137   0.029   0.000   0.000   0.325
   0.950   9.000   0.199   0.140   0.028   0.000   0.000   0.325
   0.975   9.000   0.198   0.142   0.027   0.000   0.000   0.326
   1.000   9.000   0.197   0.144   0.026   0.000   0.000   0.326
